Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_mech_proxy,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,chi_parallel_delta,PE_total,KE_total,ETOT,energy_align_method,dPE,dKE,dETOT,dPE_sm,ddPE_de,dKE_sm,ddKE_de,dETOT_sm,ddETOT_de,A_dPE_down,A_dPE_up,A_dPE_down_norm,A_dPE_up_norm,onset_dPE_down,onset_dPE_up,A_dETOT_down,A_dETOT_up,A_dETOT_down_norm,A_dETOT_up_norm,onset_dETOT_down,onset_dETOT_up,e_min_dPE,e_min_dETOT,dPE_min,dETOT_min,e_zero_dPE,e_zero_dETOT,dataset
100000.0,-0.155,0.128,0.00025,-0.189,-0.123,0.00909,8.25e-05,0.0882,0.167,0.0111,0.000122,-0.188,0.188,0.16,0.0256,0.155,0.128,0.16,0.257,0.0,0.00195098,0.077963511,0.08152255148051936,0.08432779497931164,-0.006364283979311644,-0.006377135286769352,0.023486852362837023,4.4817621255960766e-05,0.10367754396356554,0.00195098,0.0001023140047287603,time,0.128,0.128,0.257,0.20102005496964725,0.9999999999921875,0.7821792022134828,0.7110609480796589,0.13044289044289084,0.13044289044289084,0.9999999999923385,0.7846970247678988,0.7057980706952796,0.13044289044289084,0.9338339591088783,0.9999999999984993,-5.007105841059456e-13,-231113.148458085,8.05932146687508,-231105.089136618,time,-2.5003605879901443,0.0036501600426390723,-2.4967104279785417,-2.4957870589531423,-795.762794364955,-0.2234694653989459,-16.031602355172378,-2.7192565244582143,-811.7943967975792,1.9410164667722127,0.0,0.6322972528005659,0.0,0.00035098,0.00835098,1.9906913280736618,0.0,0.6348412973698547,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
110000.0,-0.156,0.13,-0.00147,-0.186,-0.125,0.00917,8.41e-05,0.0838,0.162,0.0114,0.000129,-0.188,0.186,0.159,0.0252,0.156,0.13,0.158,0.258,0.0,0.00215098,0.062196665,0.07082327874025962,0.09189894657969935,-0.029702281579699355,-0.02680741418091881,0.02271583513431169,4.940582239915504e-05,0.1142915259734639,0.00195098,0.00011708845479347888,time,0.13,0.13,0.258,0.20307181217490528,0.9999999999923076,0.7871000471865046,0.7072072072056144,0.12965967365967407,0.12965967365967407,0.9999999999922883,0.7829529779707718,0.7078051439054467,0.12965967365967407,0.9282269503479674,0.9999999999984491,-5.508926648190027e-13,-231113.538325936,7.82368204478435,-231105.714643891,time,-2.890228439006023,-0.23198926204809034,-3.122217700991314,-2.74268861208357,-751.1264981735962,-0.21529870213381713,-14.109201416761012,-2.957987314357255,-765.2356996616975,2.0957053960260676,0.0,0.6826880592054825,0.0,0.00035098,0.00835098,2.1483943377195893,0.0,0.6851335661062797,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
120000.0,-0.155,0.129,0.000997,-0.185,-0.121,0.00885,7.84e-05,0.0889,0.159,0.0107,0.000114,-0.186,0.192,0.161,0.0259,0.155,0.129,0.161,0.258,0.0,0.00235098,0.105568458,0.10282919462337647,0.1009071755249855,0.004661282475014503,0.004889866803722871,0.022666886875446653,5.396550059845513e-05,0.12483952525856143,0.00195098,0.00013398703139715852,time,0.129,0.129,0.258,0.20166059111536888,0.999999999992248,0.7816301981185553,0.710112359548966,0.12828205128205167,0.12828205128205167,0.9999999999922062,0.7812198434014481,0.710901124175028,0.12828205128205167,0.9183646224381505,0.9999999999983671,-6.329381463388017e-13,-231113.445184758,7.69577414613502,-231105.749410612,time,-2.7970872609876096,-0.35989716069742084,-3.1569844220066443,-2.95569205246869,-707.8378951468522,-0.1983189735949174,-12.655720027091133,-3.1540110262601035,-720.4936152403628,2.2416018353581126,0.0,0.7302146615616398,0.0,0.00035098,0.00835098,2.2969672692097953,0.0,0.7325142078216159,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
130000.0,-0.153,0.127,-0.000738,-0.19,-0.124,0.00897,8.04e-05,0.0949,0.162,0.00994,9.89e-05,-0.193,0.192,0.162,0.0263,0.153,0.127,0.162,0.257,0.0,0.00255098,0.136646492,0.13144079084415566,0.10960553932423556,0.02704095267576445,0.0236543367015052,0.022596463593046887,5.849605508238404e-05,0.13532015204159034,0.00195098,0.00015795722997096801,time,0.127,0.127,0.257,0.1988430150747066,0.999999999992126,0.7737082298596611,0.7126696832563061,0.12719114219114258,0.12719114219114258,0.9999999999921396,0.7802865788726424,0.7130208361873114,0.12719114219114258,0.910554860235453,0.9999999999983005,-6.995515278163111e-13,-231113.869647307,7.79093381471552,-231106.078713492,time,-3.2215498099976685,-0.26473749211692077,-3.486287301988341,-3.0969180613884246,-664.772001207723,-0.20990596536904613,-11.761855136487073,-3.3068240269951272,-676.5338564050118,2.37886282499357,0.0,0.7749282166235979,0.0,0.00035098,0.00835098,2.436670016374333,0.0,0.7770661039419903,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
140000.0,-0.156,0.127,-0.000769,-0.183,-0.123,0.00851,7.24e-05,0.0876,0.159,0.0107,0.000115,-0.192,0.189,0.16,0.0257,0.156,0.127,0.16,0.257,0.0,0.00275098,0.121088326,0.11544726622510806,0.11789656566063816,0.003191760339361832,0.0004289077939025764,0.02265525151087008,6.30323156564307e-05,0.14581397884265826,0.00195098,0.00018296756200321908,time,0.127,0.127,0.257,0.20116061085858733,0.999999999992126,0.7827261122871775,0.713318284422769,0.1260303030303034,0.1260303030303034,0.9999999999920692,0.7785001528755239,0.7156521995865788,0.1260303030303034,0.9022444722505312,0.9999999999982301,-7.699396675775461e-13,-231114.421923852,8.00034690421224,-231106.421576948,time,-3.773826354998164,-0.055324402620200885,-3.8291507579851896,-3.232162043496008,-623.674624252238,-0.233838594874556,-11.278394641917485,-3.4660006386127433,-634.9530189488534,2.5077074875395664,0.0,0.8169001048380888,0.0,0.00035098,0.00835098,2.5678187039097193,0.0,0.8188900681945928,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
150000.0,-0.159,0.123,0.000995,-0.193,-0.122,0.00915,8.37e-05,0.0841,0.154,0.0109,0.000119,-0.188,0.188,0.162,0.0263,0.159,0.123,0.162,0.258,0.0,0.00295098,0.085174504,0.10312920520346304,0.12514064409342365,-0.039966140093423655,-0.029351118591351158,0.021591025913336767,6.746481027177561e-05,0.15606776167343642,0.00195098,0.00020444624311404157,time,0.123,0.123,0.258,0.20102484927242203,0.9999999999918698,0.7791660824482283,0.7229729729713447,0.12533100233100272,0.12533100233100272,0.9999999999920229,0.7779839767506831,0.7170587180186871,0.12533100233100272,0.8972382144282892,0.9999999999981838,-8.162359677044151e-13,-231113.928551892,7.93389545326446,-231105.994656439,time,-3.280454394989647,-0.12177585356798026,-3.402230248990236,-3.3988619767195205,-583.1157338224776,-0.23711930580012563,-10.78760658245801,-3.635981282798193,-593.9033404533534,2.628386523347038,0.0,0.8562119932831034,0.0,0.00035098,0.00835098,2.69070433984994,0.0,0.85807890447887,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
160000.0,-0.156,0.125,-0.000772,-0.183,-0.12,0.00891,7.93e-05,0.0875,0.164,0.0109,0.000119,-0.189,0.191,0.162,0.0261,0.156,0.125,0.161,0.257,0.0,0.00315098,0.137472854,0.13353404863203444,0.13538795717309615,0.0020848968269038537,-0.000837899175813792,0.021443456623478414,7.178424265364101e-05,0.1660599952663547,0.00195098,0.00022769595394953932,time,0.125,0.125,0.257,0.19990396690411122,0.999999999992,0.7778364470946825,0.7171945701341239,0.12362237762237799,0.12362237762237799,0.9999999999919125,0.7769991025208944,0.7205784202575141,0.12362237762237799,0.8850062578159444,0.9999999999980733,-9.267031586546182e-13,-231114.258871832,7.81669707847503,-231106.442174754,time,-3.610774334985763,-0.238974228357411,-3.849748563981848,-3.506133048875297,-501.71079356958046,-0.22077837800320596,-7.739633614509024,-3.7269114272034347,-509.450427225988,2.736869176086244,0.0,0.8915508399532627,0.0,0.00035098,0.00835098,2.8010397166178738,0.0,0.8932654011221883,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
170000.0,-0.157,0.123,-0.000531,-0.188,-0.131,0.00878,7.71e-05,0.0838,0.155,0.0106,0.000113,-0.194,0.19,0.162,0.0264,0.157,0.123,0.162,0.258,0.0,0.00335098,0.178718716,0.1668464689264067,0.1448195986454559,0.033899117354544095,0.026390128414941042,0.021714091860475335,7.611889091542641e-05,0.17608742807366992,0.00195098,0.0002580523058872016,time,0.123,0.123,0.258,0.19944493465866714,0.9999999999918698,0.7730423823949384,0.7217194570119417,0.12275524475524513,0.12275524475524513,0.9999999999918567,0.7775792979613736,0.722313613917793,0.12275524475524513,0.8787984981163645,0.9999999999980176,-9.82436354490801e-13,-231113.950390276,7.71869365467957,-231106.231696621,time,-3.302292779000709,-0.33697765215287045,-3.6392704309837427,-3.6046956484345634,-422.12518940825277,-0.19801506281117554,-4.943429368119268,-3.8027107116104233,-427.0686188114777,2.829252774384027,0.0,0.9216453272528258,0.0,0.00035098,0.00835098,2.8946916212216203,0.0,0.9231314560857835,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
180000.0,-0.159,0.122,0.000402,-0.185,-0.13,0.00865,7.48e-05,0.0778,0.155,0.0111,0.000123,-0.194,0.19,0.161,0.026,0.159,0.122,0.161,0.258,0.0,0.00355098,0.153764762,0.15662816579653657,0.15405980745173076,-0.0002950454517307577,0.0033248273944812964,0.022610389693658976,8.053135398179734e-05,0.18629487150174873,0.00195098,0.00029090745771079464,time,0.122,0.122,0.258,0.20041247866338063,0.9999999999918032,0.7767925529558288,0.7239819004508506,0.12213986013986051,0.12213986013986051,0.999999999991818,0.7780469839632747,0.7239053789767911,0.12213986013986051,0.8743929912327915,0.9999999999979788,-1.021183138050219e-12,-231114.498106599,7.79025586240813,-231106.707850737,time,-3.8500091019959655,-0.26541544442431064,-4.1154245469952,-3.6232166613626036,-344.12145012185863,-0.19652037602535838,-2.90086418119702,-3.8197370377422915,-347.0223143300395,2.905877438337038,0.0,0.9466062512550956,0.0,0.00035098,0.00835098,2.972100714535772,0.0,0.9478175982991693,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
190000.0,-0.161,0.12,-0.000789,-0.192,-0.127,0.00912,8.32e-05,0.0745,0.165,0.0109,0.000119,-0.197,0.194,0.161,0.0259,0.161,0.12,0.161,0.257,0.0,0.00375098,0.137600816,0.14193585760173139,0.16209286582373697,-0.024492049823736983,-0.02275528127441943,0.02259638109696598,8.509026041439224e-05,0.1968410854427279,0.00195098,0.00032046650147464744,time,0.12,0.12,0.257,0.20080244650153045,0.9999999999916667,0.7813324766566114,0.7285067873286685,0.12070862470862509,0.12070862470862509,0.9999999999917177,0.7765195966320075,0.7268070195060413,0.12070862470862509,0.8641468502232695,0.9999999999978786,-1.1214362771738706e-12,-231113.992771402,7.83668352746817,-231106.156087875,time,-3.3446739049977623,-0.21898777936427027,-3.563661684980616,-3.6856050658297685,-268.3436993899122,-0.21149026368897367,-1.0822736003160802,-3.897095329836488,-269.4259730098684,2.967123953288215,0.0,0.9665576549707152,0.0,0.00035098,0.00835098,3.033745543269763,0.0,0.9674764386717243,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
200000.0,-0.16,0.119,8.8e-05,-0.191,-0.129,0.00893,7.97e-05,0.0767,0.151,0.0104,0.000108,-0.19,0.196,0.162,0.0264,0.16,0.119,0.162,0.257,0.0,0.00395098,0.166396985,0.16958848277489152,0.17275185285733427,-0.006354867857334273,-0.0075640422531152475,0.02327122647496038,8.966470570875966e-05,0.20742324575880283,0.00195098,0.0003510985475549504,time,0.119,0.119,0.257,0.19940162422608296,0.9999999999915966,0.775881806324152,0.7301587301570744,0.11960606060606097,0.11960606060606097,0.9999999999916385,0.776731002918122,0.7289512287261117,0.11960606060606097,0.8562536503902012,0.9999999999977993,-1.2007062011321068e-12,-231114.470774015,7.99555707706671,-231106.475216938,time,-3.8226765180006623,-0.06011422976573044,-3.8827907480008435,-3.677467698943211,-195.42200699746314,-0.21951097441450568,0.09378296883650816,-3.89697867365234,-195.32822404050862,3.0135005239269526,0.0,0.9816650889936469,0.0,0.00035098,0.00835098,3.0802209629748005,0.0,0.9822976795769656,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
210000.0,-0.16,0.121,0.000119,-0.187,-0.127,0.00874,7.64e-05,0.0806,0.154,0.0107,0.000115,-0.188,0.188,0.162,0.0261,0.16,0.121,0.161,0.258,0.0,0.00415098,0.215747331,0.20431722332034605,0.183203884762959,0.032543446237040974,0.027651248882531607,0.0217874713312597,9.41554282919598e-05,0.2178117285698129,0.00195098,0.00038875028756317557,time,0.121,0.121,0.258,0.2006016305043406,0.9999999999917355,0.7775256996262135,0.7262443438897596,0.11830303030303066,0.11830303030303066,0.9999999999915485,0.7766415671440747,0.731812951236269,0.11830303030303066,0.8469253233147569,0.9999999999977094,-1.2906342661267445e-12,-231114.184444617,7.84125440623125,-231106.343190211,time,-3.5363471200107597,-0.2144169006011909,-3.7507640209805686,-3.677024442022243,-125.19245904040955,-0.2019875686650087,1.4027213228699966,-3.879012010979567,-123.78973772106167,3.04556197053074,0.0,0.9921092892131836,0.0,0.00035098,0.00835098,3.1121327591509576,0.0,0.9924745090030915,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
