dataset,Time,section,strain,P_parallel,Pabs_parallel_mean,Pmag_mean,chi_parallel,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,H_sec_quick,H_sec_chi_quick,P_env_min,P_env_max,chi_env_min,chi_env_max,H_sec_quick_sm,dH_sec_quick_de,A_H_sec_quick,A_H_sec_quick_norm,onset_H_sec_quick,H_sec_chi_quick_sm,dH_sec_chi_quick_de,A_H_sec_chi_quick,A_H_sec_chi_quick_norm,onset_H_sec_chi_quick
Single,200000.0,xy,0.0039509799999999,-0.02300318,0.1075152,0.234325,0.2139528178321395,-0.02345835848484845,1.0547737454320565,0.003975728584372007,0.02266051723497612,0.0087509799999999,0.21814210416294896,1.2075160325045873,0.004669178512026624,0.0027655521639763296,0.00975098,2.1396587115221606,0.23651406081227283,-0.02300318,0.02611556,0.1743317674583037,0.22248351535821093,2.1545396175115954,8.774833942330615,0.03799646560591549,0.010356629822773746,0.00855098,0.25805232913802223,14.586353198689068,0.06469177779947136,0.029499041872373975,0.0083509799999999
Single,210000.0,xy,0.00415098,-0.02392612,0.1067203,0.2344598,0.22419464712688966,-0.023585963419913387,0.9613804219373702,0.004177344001109051,0.023809667517459082,0.0087509799999999,0.22196728714788277,2.4813680750152667,0.005038066922778794,0.002984044590426449,0.00975098,2.1739850180212477,0.2566824872542521,-0.02392612,0.02671739,0.17820401449751894,0.2325289471098795,2.164324499742343,10.334614078750622,0.03990741040802457,0.010877492687558627,0.00855098,0.26166588382831535,17.79235729935833,0.06792964884927771,0.030975490610135603,0.0083509799999999
Single,220000.0,xy,0.0043509799999999,-0.02354556,0.103375,0.2338766,0.2277684159591026,-0.02351155649350646,0.9644699297239427,0.004369929036275086,0.024907347204581827,0.0087509799999999,0.2233923351863748,2.7449570509885217,0.005560699435378911,0.0032935995736987182,0.00975098,2.169173984546018,0.2747253979542636,-0.02354556,0.02571487,0.17065206478435316,0.2277684159591026,2.1717294425338913,8.620303173668058,0.04180290213326549,0.011394143534351987,0.00855098,0.2681275288837738,17.66642988193251,0.07147552756740502,0.032592388898270944,0.0083509799999999
Single,230000.0,xy,0.00455098,-0.02272004,0.1056718,0.2344776,0.21500570634535415,-0.02329689437229434,0.9900047025917719,0.004565376499506755,0.026021341914005177,0.0087509799999999,0.2238014715723266,2.4227314789715333,0.0060774682883751735,0.003599681514236705,0.00975098,2.146945807303079,0.23854825331846613,-0.02272004,0.02563615,0.1795863640510452,0.22918681888277723,2.1685554277365586,5.012435021601374,0.04316617595279311,0.011765728682359235,0.00855098,0.26761247555584955,14.846789540226581,0.07472684950962255,0.03407497115797238,0.0083509799999999
Single,240000.0,xy,0.0047509799999999,-0.02343229,0.1027721,0.2349754,0.22800244424091748,-0.022570070779220748,1.0100034513970924,0.004765377314905542,0.027161289430082756,0.0087509799999999,0.21839917591640304,2.1580181582875793,0.006535543252100857,0.003870999092678375,0.00975098,2.1993204686758965,0.3211813002164663,-0.02343229,0.02661519,0.16718958038589796,0.2346172324070541,2.164311899312623,1.3218918638508235,0.043799608641338014,0.011938382316540477,0.00855098,0.2792532645395605,10.716697122384135,0.07728319817588235,0.03524064999555414,0.0083509799999999
Single,250000.0,xy,0.00495098,-0.02211928,0.1032555,0.2346491,0.21421890359143853,-0.02202284922077919,0.9707977157474478,0.004963457431620095,0.02829028951232182,0.0087509799999999,0.21355571046054306,2.622237039621216,0.007013568771891974,0.004154133375783868,0.00975098,2.172995886601096,0.28769572860801207,-0.02211928,0.02540527,0.17005126826031028,0.22884847338180628,2.166166450301208,-0.9136839326357176,0.04402316622098678,0.011999317012954374,0.00855098,0.2926507407416296,6.797774986991501,0.07903464538682078,0.03603929885589119,0.0083509799999999
Single,260000.0,xy,0.0051509799999999,-0.02208387,0.1013912,0.2342893,0.21780854748520767,-0.021759548874458842,0.974647081576438,0.005158001911352386,0.029399137473742554,0.0087509799999999,0.2125805318628746,2.7038224864344467,0.007546174724497274,0.004469595622725234,0.00975098,2.165407405663776,0.30732242686606276,-0.02208387,0.02690809,0.18071566523637572,0.24682584746119324,2.1855944020373848,-3.2249989852591616,0.04443703451277606,0.012112124365561874,0.00855098,0.3144010295482438,4.47622471208462,0.08016204535672783,0.036553386117834895,0.0083509799999999
Single,270000.0,xy,0.00535098,-0.01931713,0.100986,0.2357129,0.19128522765342434,-0.021784359437229405,1.0081137578006363,0.005356277995290193,0.0305292545131747,0.0087509799999999,0.21730703803729343,2.5529550230558256,0.008071852475446565,0.004780954299192075,0.00975098,2.1526636935311956,0.306016698034526,-0.01931713,0.02593199,0.17445130933367237,0.23581267743486944,2.2079682924713255,-6.732159272289226,0.0454327503385314,0.012383524877466856,0.00855098,0.34816208579261854,1.839185614227265,0.08079358638935934,0.03684136483784267,0.0083509799999999
Single,280000.0,xy,0.0055509799999999,-0.02342993,0.1007992,0.2356115,0.23244162651853942,-0.022047513722943692,1.01073563220329,0.0055581629342904846,0.03167994099556717,0.0087509799999999,0.2250879529921055,2.651220215775912,0.008592269999329478,0.00508919734572338,0.00975098,2.274744458068447,0.4033441006257453,-0.02342993,0.0257606,0.15339778951336658,0.2371586550744219,2.240409670390326,-9.299004994896118,0.04703586676524913,0.012820483503211735,0.00855098,0.39184078322285515,1.4509431744436212,0.08112259926822626,0.03699139263148796,0.0083509799999999
Single,290000.0,xy,0.00575098,-0.02239476,0.09478711,0.233501,0.23626377046165598,-0.02212607216450213,0.9968516363074131,0.0057589216611416555,0.032824208390420384,0.0087509799999999,0.230070902531182,2.986927833165293,0.009156084804223882,0.005423144580711581,0.00975098,2.274455040710487,0.4119810471219175,-0.02239476,0.02564192,0.1519645168153202,0.23795662163797332,2.2473610932743355,-12.002879915661152,0.04916605525630593,0.013401105234807044,0.00855098,0.4069277429386876,-1.0288095275064688,0.08137057453842139,0.03710446778767665,0.0083509799999999
Single,300000.0,xy,0.0059509799999999,-0.0228017,0.09327158,0.2339661,0.244465677538169,-0.02219582341991339,1.0382866003260929,0.005962435484804904,0.033984179050088895,0.0087509799999999,0.23375737573778724,2.827669340802876,0.009737544521620407,0.0057675428888013395,0.00975098,2.2527541776391833,0.43621542286297277,-0.0228017,0.02315839,0.1550503169975005,0.244465677538169,2.2446948506388313,-15.5914934329706,0.05192549259116772,0.014153240217379098,0.00855098,0.3966161238588852,-4.780977686395388,0.08195155325981128,0.03736939041327465,0.0083509799999999
Single,310000.0,xy,0.00615098,-0.02245102,0.09299844,0.2344684,0.24141286670785644,-0.022662899567099534,1.1223915550683092,0.0061785033003444526,0.03521570387731272,0.0087509799999999,0.24057978953950632,2.1577172543118137,0.010236083181132127,0.00606282709459626,0.00975098,2.2584977266286566,0.4231890908281567,-0.02245102,0.02664458,0.16152667150516625,0.2542288334080346,2.224349197880977,-22.095288969234062,0.055694170831390076,0.015180462219023609,0.00855098,0.3565897695155447,-12.376650764297503,0.08366731610488143,0.038151767428274565,0.0083509799999999
Single,320000.0,xy,0.0063509799999999,-0.0202036,0.09586258,0.2343279,0.21075585488925128,-0.021646634285714256,1.1512945153764007,0.0064058719073888095,0.036511639987960226,0.0087509799999999,0.2313771562627932,2.164279575870546,0.010668282864150147,0.006318818756847266,0.00975098,2.090627776512445,0.202834074184772,-0.0202036,0.02452589,0.19386371516859374,0.2372622143259844,2.1696157925554527,-29.25547813986675,0.060829247542297585,0.016580121049347446,0.00855098,0.29376590326146007,-19.85518481510561,0.08689049966282013,0.03962151876255862,0.0083509799999999
Single,330000.0,xy,0.00655098,-0.02205494,0.09408514,0.2338904,0.2344147014051909,-0.0205814785281385,1.1514865092483177,0.006636150009851396,0.037824159391373,0.0087509799999999,0.21871374660026321,2.376888366892746,0.011122399658426702,0.006587791913447443,0.00975098,2.167820738182703,0.24678066234928575,-0.02205494,0.02525597,0.18719198164418357,0.2417607316368285,2.1255723276218776,-37.22695671080457,0.06747749102736803,0.01839222108677362,0.00855098,0.24046220331024826,-26.15430978601955,0.09149144912293493,0.04171952264177358,0.0083509799999999
Single,340000.0,xy,0.0067509799999999,-0.02175679,0.09342297,0.235009,0.23288480338151438,-0.02039184922077919,1.2083572880474658,0.006872134389580857,0.03916920294516712,0.0087509799999999,0.21940523255299021,1.4848824635991662,0.011508576741475702,0.006816524412098618,0.00975098,2.1157228139602315,0.19732922312442963,-0.02175679,0.02256115,0.19029284981965297,0.23288480338151438,2.1148923020980925,-46.98471628184782,0.07589865832662909,0.02068756385098367,0.00855098,0.22424240413680585,-26.70018725149666,0.09677689882668393,0.0441296543065505,0.0083509799999999
Single,350000.0,xy,0.00695098,-0.01772663,0.09067482,0.2342669,0.19549672113828848,-0.020784605844155816,1.3653993575083,0.007129510054136562,0.04063617071189389,0.0087509799999999,0.227902516491288,-2.2579848763187798,0.011882863475467683,0.007038214262780698,0.00975098,2.070413633612046,0.22758928497632602,-0.01772663,0.02456573,0.19408592363319455,0.24199971628563885,2.124510449218871,-57.256910798093365,0.08632282103462839,0.023528859551979184,0.00855098,0.2209807600944265,-10.498551169532284,0.10049677266878868,0.045825893271699066,0.0083509799999999
Single,360000.0,xy,0.0071509799999999,-0.01916256,0.09020298,0.2338976,0.21243821434488705,-0.02015178419913417,1.824358895316789,0.007448485879418911,0.04245424179822614,0.0087509799999999,0.22499356005676696,-8.231790238329763,0.012931840986932012,0.007659523133135608,0.00975098,2.124577063199653,0.2608406249918819,-0.01916256,0.02510818,0.19565257495674182,0.2531449567091437,2.1309697108369736,-75.05070721713918,0.09955358283614503,0.027135145033181148,0.00855098,0.27044988607844406,19.916300111971076,0.10353825779693748,0.04721279127019862,0.0083509799999999
Single,370000.0,xy,0.00735098,-0.02366281,0.08658971,0.2341432,0.2732750808349713,-0.019853336147186117,2.662958990667357,0.00789721766801755,0.04501188480972143,0.0087509799999999,0.2255610059107136,-14.408014944483467,0.01519582150521447,0.009000477694073715,0.00975098,2.208751063040972,0.3385546431152306,-0.02366281,0.02557567,0.191931593149784,0.2732750808349713,2.1193643864907217,-105.54596067310132,0.11761324962517813,0.03205763665638986,0.00855098,0.2757039322502018,56.7194542697443,0.11120183323511286,0.05070733324187836,0.0083509799999999
