Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,E_tan,delta_sigma_serr,S_rms,A_sigma,A_sigma_norm,onset_sigma,align_method,P_parallel,Pabs_parallel_mean,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp_comp,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,Pabs_parallel_mean_sm,dPabs_parallel_mean_de,A_Pabs_parallel_mean,A_Pabs_parallel_mean_norm,onset_Pabs_parallel_mean,Pmag_mean_sm,dPmag_mean_de,A_Pmag_mean,A_Pmag_mean_norm,onset_Pmag_mean,Pvec_norm_sm,dPvec_norm_de,A_Pvec_norm,A_Pvec_norm_norm,onset_Pvec_norm,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,chi_vec_sm,dchi_vec_de,A_chi_vec,A_chi_vec_norm,onset_chi_vec,eta_perp_comp_sm,deta_perp_comp_de,A_eta_perp_comp,A_eta_perp_comp_norm,onset_eta_perp_comp,dataset
220000.0,-0.162,0.117,-0.00042,-0.191,-0.13,0.00881,7.76e-05,0.0609,0.153,0.0117,0.000137,-0.193,0.19,0.163,0.0265,0.162,0.117,0.163,0.258,0.0,0.00435098,0.198395703,0.19881340893939364,0.19298419518902535,52.28878177747516,0.005411507810974658,0.02211405753425079,9.85391473758983e-05,0.22795267794000082,0.00195098,time,0.117,0.117,0.258,0.19983287116988538,0.999999999991453,0.7745460122833754,1.2596899224757379,0.11734731934731969,-5.799043380861578,0.023055674511336985,0.16220732313830621,0.00295098,0.11734731934731969,-5.799043380861578,0.023055674511336985,0.17684632086644614,0.00275098,0.25746386946387023,0.007992007992016097,0.0004273868644658251,0.04481805673408642,0.00875098,0.19970681489579162,-0.9176437535605184,0.0035330174492010677,0.20363583531418766,0.00275098,0.99999999999148,-4.27073051999749e-10,1.4342861131430246e-12,1.664159013860797e-12,0.01275098,0.7756708194338647,-3.585886815794356,0.012617969518776678,0.21400308949324395,0.00275098,1.2567883508473592,16.254667757098723,0.07399520110453706,0.3223270898658356,0.00155098,Twin
230000.0,-0.163,0.113,0.000383,-0.192,-0.125,0.009,8.11e-05,0.0714,0.145,0.0112,0.000125,-0.19,0.199,0.163,0.0266,0.163,0.113,0.162,0.257,0.0,0.00455098,0.17174174,0.17983081115584387,0.20164110800529186,50.77891403276408,-0.02989936800529186,0.02168674404001562,0.00010290580281600355,0.23805415362474708,0.00195098,time,0.113,0.113,0.257,0.19833846497590932,0.9999999999911504,0.7717449999032591,1.2645914396837954,0.11607226107226143,-5.856266460811973,0.024221205495504338,0.17040737214938928,0.00295098,0.11607226107226143,-5.856266460811973,0.024221205495504338,0.18578641352365688,0.00275098,0.25753613053613134,0.018875064329524467,0.00043007357169797916,0.0450997991252782,0.00875098,0.1991395764544248,-0.9083806130745131,0.0037156198858645704,0.21416066295940267,0.00275098,0.9999999999913852,-4.4087207884500746e-10,1.5210806262275e-12,1.7648640754099675e-12,0.01275098,0.7732512593872314,-3.583190895757715,0.013334877289931884,0.22616197747285322,0.00275098,1.2599735548288602,16.292846847872372,0.07724995256503416,0.33650496290136517,0.00155098,Twin
240000.0,-0.162,0.116,-0.000552,-0.188,-0.131,0.00853,7.28e-05,0.0655,0.156,0.011,0.00012,-0.188,0.192,0.163,0.0264,0.162,0.116,0.162,0.257,0.0,0.00475098,0.204002972,0.2052153670259737,0.21214100432834326,47.39098679112546,-0.008138032328343259,0.02232540924952435,0.00010728682977339064,0.24818887524207645,0.00195098,time,0.116,0.116,0.257,0.19924935308301503,0.9999999999913792,0.7752893116040457,1.2607003891001531,0.11482051282051317,-5.897541852087338,0.02539658632679427,0.1786767193861343,0.00295098,0.11482051282051317,-5.897541852087338,0.02539658632679427,0.1948020584803186,0.00275098,0.25753613053613134,0.007431961977399949,0.0004327042743286716,0.0453756685764843,0.00875098,0.1986786846781337,-0.9291685753708601,0.003899374804709108,0.2247519172993607,0.00275098,0.9999999999912905,-4.526298628487233e-10,1.6104308203968733e-12,1.868534416811612e-12,0.01275098,0.7714586985312065,-3.62892359247278,0.014056088738754935,0.23839385661920537,0.00275098,1.2627458958511224,16.30040501670651,0.08050927775149205,0.35070275933404466,0.00155098,Twin
250000.0,-0.162,0.115,4.37e-05,-0.188,-0.128,0.00866,7.5e-05,0.0814,0.144,0.00996,9.93e-05,-0.19,0.196,0.164,0.0269,0.162,0.115,0.164,0.258,0.0,0.00495098,0.252572705,0.24321667530302996,0.22390543430626625,49.39316193262113,0.02866727069373376,0.022268379630121737,0.00011177946241892061,0.2585817766403659,0.00195098,time,0.115,0.115,0.258,0.19866806967827016,0.9999999999913043,0.770031277819768,1.2635658914679708,0.11342657342657378,-5.945926800472333,0.026580933192050238,0.18700914681461617,0.00295098,0.11342657342657378,-5.945926800472333,0.026580933192050238,0.20388647653311667,0.00275098,0.25746386946387023,0.027517936608722662,0.0004361992641872839,0.045742171777194786,0.00875098,0.1985440473172862,-0.9599942723737338,0.004088291089483567,0.23564066212092938,0.00275098,0.9999999999911846,-4.658726064994583e-10,1.7022810673316913e-12,1.9751054942007404e-12,0.01275098,0.7711534783379481,-3.8085706265689243,0.014799838160659105,0.25100798394448187,0.00275098,1.2668208785705546,16.226700490093677,0.08376198830217206,0.36487174205625394,0.00155098,Twin
260000.0,-0.163,0.112,0.000688,-0.192,-0.135,0.00838,7.02e-05,0.0582,0.146,0.0109,0.000118,-0.191,0.195,0.165,0.0273,0.163,0.112,0.165,0.258,0.0,0.00515098,0.242255493,0.2414039887575754,0.23343972232555216,53.724391651986544,0.008815770674447831,0.022646500574769475,0.00011625364577253991,0.2689319989044318,0.00195098,time,0.112,0.112,0.258,0.19777126521312444,0.9999999999910714,0.7665552915207671,1.271317829452437,0.11208158508158543,-5.995857173129949,0.02777511158941047,0.19541074361414365,0.00295098,0.11208158508158543,-5.995857173129949,0.02777511158941047,0.21304630640178962,0.00275098,0.25746386946387023,0.051796688160258654,0.00044413072666418205,0.04657390706161489,0.00875098,0.19821673119947872,-0.9963737451393542,0.004283927891234877,0.24691676367311188,0.00275098,0.9999999999910822,-4.807428095621023e-10,1.7969426089378476e-12,2.0849384321942876e-12,0.01275098,0.769886939819596,-4.02216729570994,0.015582911952886993,0.26428905984093126,0.00275098,1.2711703181294605,16.088909130201117,0.08699354926420155,0.37894859602876296,0.00155098,Twin
270000.0,-0.164,0.11,-0.000814,-0.189,-0.135,0.00854,7.29e-05,0.0646,0.144,0.0111,0.000123,-0.193,0.194,0.164,0.027,0.164,0.11,0.164,0.257,0.0,0.00535098,0.216040465,0.22321450725541092,0.24245139163621196,52.70277148673362,-0.026410926636211973,0.021767614770399464,0.00012072178795128012,0.27926824599184696,0.00195098,time,0.11,0.11,0.257,0.1974757265994988,0.999999999990909,0.7683880412401962,1.2762645914347228,0.11125641025641059,-6.100298186661843,0.02898472712538965,0.2039209478166366,0.00295098,0.11125641025641059,-6.100298186661843,0.02898472712538965,0.2223245453488057,0.00275098,0.25753613053613134,0.052402143311236625,0.00045455060981133155,0.047666591355118346,0.00875098,0.19790553862008783,-1.0617247863975394,0.004489737744388565,0.2587792189158164,0.00275098,0.9999999999910135,-5.001991061507441e-10,1.8950368005091322e-12,2.1987541706406532e-12,0.01275098,0.7684606732022289,-4.277395869119445,0.01641286826936993,0.27836527199277367,0.00275098,1.2727968097568523,16.07925395917531,0.09021036557313919,0.3929612214965685,0.00155098,Twin
280000.0,-0.165,0.11,0.000586,-0.192,-0.133,0.00858,7.36e-05,0.0727,0.144,0.0112,0.000126,-0.192,0.191,0.163,0.0267,0.165,0.11,0.163,0.257,0.0,0.00555098,0.237545916,0.24329251695670961,0.25293647995284946,48.816140464390216,-0.015390563952849462,0.022139166240342147,0.00012509673994896703,0.28938891427738983,0.00195098,time,0.11,0.11,0.257,0.1983061859751228,0.999999999990909,0.7716194006784094,1.2762645914347228,0.11009557109557144,-6.175242938879298,0.03021228123794376,0.21255735819391317,0.00295098,0.11009557109557144,-6.175242938879298,0.03021228123794376,0.23174038041200987,0.00275098,0.25753613053613134,0.0517664154028378,0.00046496746568273895,0.04875895819240768,0.00875098,0.1978810444473405,-1.089979414179062,0.004704908164446225,0.2711811979191339,0.00275098,0.999999999990917,-5.173588543721613e-10,1.9967925965614226e-12,2.316818358574483e-12,0.01275098,0.7683640484505292,-4.38446673587843,0.017279054529869716,0.2930559506750856,0.00275098,1.2763569442101046,15.919484605339608,0.09341023942959067,0.4069000447268838,0.00155098,Twin
290000.0,-0.166,0.109,0.000268,-0.195,-0.133,0.00858,7.36e-05,0.0654,0.145,0.0111,0.000124,-0.196,0.194,0.164,0.0269,0.166,0.109,0.164,0.258,0.0,0.00575098,0.289486607,0.2828958915497832,0.2645522563376837,49.94311730931423,0.024934350662316307,0.02149617176529465,0.0001294793991315145,0.2995274117554428,0.00195098,time,0.109,0.109,0.258,0.1985876930325744,0.9999999999908257,0.7697197404333516,1.279069767436903,0.10853379953379988,-6.201754306299727,0.03144998096246167,0.22126514763916877,0.00295098,0.10853379953379988,-6.201754306299727,0.03144998096246167,0.24123403641026647,0.00275098,0.25746386946387023,0.07671116762039168,0.0004778152239850619,0.05010624237068729,0.00875098,0.19798227084293157,-1.063641378689739,0.004920270243733106,0.2835942237649308,0.00275098,0.9999999999907905,-5.312300525516137e-10,2.1016514872538004e-12,2.438482973835081e-12,0.01275098,0.7689711246633384,-4.355766558854783,0.018153077859343038,0.3078795474921586,0.00275098,1.2803014307353364,15.677340919047941,0.09656992198202943,0.4206637924676139,0.00155098,Twin
300000.0,-0.165,0.108,-0.000584,-0.188,-0.138,0.00804,6.46e-05,0.0689,0.145,0.011,0.00012,-0.193,0.191,0.166,0.0276,0.165,0.108,0.166,0.258,0.0,0.00595098,0.293938438,0.28768772175324636,0.2749539908679431,54.52499473690825,0.018984447132056936,0.02176102599023066,0.00013378517681004133,0.30948805763651865,0.00195098,time,0.108,0.108,0.258,0.1972038058861948,0.9999999999907407,0.7643558367652343,1.282945736429136,0.10763729603729635,-6.272341295068579,0.0326973905225985,0.23004125026446534,0.00295098,0.10763729603729635,-6.272341295068579,0.0326973905225985,0.2508021707632804,0.00275098,0.2573799533799542,0.10232192050377295,0.0004957185327974784,0.05198367842873187,0.00875098,0.19787328132785925,-1.0710504938666985,0.005133739430988749,0.29589814722007074,0.00275098,0.9999999999907165,-5.51584435841251e-10,2.2099329360930867e-12,2.5641186803155186e-12,0.01275098,0.7688014480439789,-4.46026394533027,0.019034680909761542,0.32283169777398296,0.00275098,1.2828663559316862,15.429689698693801,0.09968062504380361,0.4342141829033652,0.00155098,Twin
310000.0,-0.166,0.106,0.000753,-0.195,-0.138,0.00803,6.45e-05,0.0638,0.139,0.0109,0.00012,-0.191,0.197,0.165,0.0272,0.166,0.106,0.164,0.257,0.0,0.00615098,0.26242193,0.26724667295670956,0.28387801364773335,53.96744762342849,-0.021456083647733326,0.02206913508732697,0.00013818137940639874,0.31965788537801143,0.00195098,time,0.106,0.106,0.257,0.19695828748493932,0.999999999990566,0.7663746594714901,1.2840466926020078,0.10664522144522177,-6.372544122544165,0.033961879064359775,0.2389375114168901,0.00295098,0.10664522144522177,-6.372544122544165,0.033961879064359775,0.2605013077925744,0.00275098,0.25755710955711036,0.11178215723664721,0.0005171289405715205,0.05422888751234813,0.00875098,0.19778100468694665,-1.05498292695334,0.005346342773070754,0.30815216514609234,0.00275098,0.9999999999906272,-5.766601354350375e-10,2.322757393220716e-12,2.695025502596222e-12,0.01275098,0.7679170199644512,-4.425721150497618,0.019923279419344332,0.33790249233303066,0.00275098,1.2855614257699939,15.271385516366768,0.10275073256530967,0.44758773697458437,0.00155098,Twin
320000.0,-0.169,0.105,7e-05,-0.199,-0.14,0.00847,7.18e-05,0.0645,0.14,0.011,0.000121,-0.192,0.194,0.163,0.0266,0.169,0.105,0.163,0.257,0.0,0.00635098,0.271815696,0.2812150937229433,0.29461558559332496,49.62394822943716,-0.022799889593324962,0.022493381634251214,0.00014260811670141471,0.32989834967882775,0.00195098,time,0.105,0.105,0.257,0.1989623203021115,0.9999999999904762,0.7741724525343865,1.2918287937692927,0.10519417249417282,-6.480511912330055,0.035247184667847195,0.24798023021715085,0.00295098,0.10519417249417282,-6.480511912330055,0.035247184667847195,0.27036012007993593,0.00275098,0.25763869463869543,0.11978930160763555,0.0005402860864559487,0.05665726883226773,0.00875098,0.1976605641576744,-1.0121772865529004,0.005553058794421377,0.32006685005377056,0.00275098,0.9999999999904934,-6.011111805087049e-10,2.44053452481509e-12,2.831678764015551e-12,0.01275098,0.7672054394025122,-4.282915809858236,0.020794143115379915,0.35267250118443805,0.00275098,1.2898583785783786,15.241543313812997,0.10580202544832765,0.46087933346503857,0.00155098,Twin
330000.0,-0.168,0.105,-0.000938,-0.195,-0.141,0.00826,6.82e-05,0.0658,0.135,0.011,0.000121,-0.188,0.202,0.165,0.0272,0.168,0.105,0.165,0.258,0.0,0.00655098,0.329947474,0.3227409929090904,0.306157394510076,49.857346060082115,0.02379007948992401,0.022592215034290188,0.00014714038253906925,0.3403829353723511,0.00195098,time,0.105,0.105,0.258,0.19811582431496985,0.9999999999904762,0.7678907919155116,1.290697674413602,0.10371655011655043,-6.551354705900161,0.03655037132967021,0.25714875052480496,0.00295098,0.10371655011655043,-6.551354705900161,0.03655037132967021,0.2803560872953953,0.00275098,0.25762470862470943,0.1309750855205977,0.000565362525168772,0.05928691739277005,0.00875098,0.19730443756129185,-0.9855124015847789,0.005752827763235145,0.3315811211886172,0.00275098,0.9999999999903579,-6.237219586255459e-10,2.5630178387285148e-12,2.9737924671524384e-12,0.01275098,0.7658645946546689,-4.21163811417524,0.02164359850778326,0.3670794212590584,0.00275098,1.2927442709765207,15.073461692798695,0.1088335259489888,0.47408471326966245,0.00155098,Twin
340000.0,-0.166,0.103,0.00124,-0.195,-0.135,0.00846,7.16e-05,0.0527,0.138,0.0117,0.000137,-0.198,0.199,0.168,0.0283,0.166,0.103,0.168,0.258,0.0,0.00675098,0.34161278,0.33217102951515104,0.31667072388552936,54.38409734853738,0.024942056114470645,0.022753025015850633,0.00015164675966239822,0.3508076321596266,0.00195098,time,0.103,0.103,0.258,0.19536257983554578,0.9999999999902912,0.757219301685227,1.294573643405835,0.10270559440559471,-6.627953864317543,0.03786830218669199,0.26642100305828675,0.00295098,0.10270559440559471,-6.627953864317543,0.03786830218669199,0.29046514843373056,0.00275098,0.25757575757575835,0.14989555898643056,0.0005934495896194749,0.06223227615951381,0.00875098,0.19694307501055053,-0.9900437180874001,0.005950383375202363,0.3429678190021384,0.00275098,0.9999999999902681,-6.488414438005993e-10,2.6902741789711297e-12,3.1214441691002535e-12,0.01275098,0.7646098600636936,-4.284425526193893,0.022493204871820174,0.3814889018404197,0.00275098,1.295247428443019,14.935206143092332,0.11183439273257792,0.48715665094928073,0.00155098,Twin
