Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,E_tan,delta_sigma_serr,S_rms,A_sigma,A_sigma_norm,onset_sigma,align_method,P_parallel,Pabs_parallel_mean,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp_comp,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,Pabs_parallel_mean_sm,dPabs_parallel_mean_de,A_Pabs_parallel_mean,A_Pabs_parallel_mean_norm,onset_Pabs_parallel_mean,Pmag_mean_sm,dPmag_mean_de,A_Pmag_mean,A_Pmag_mean_norm,onset_Pmag_mean,Pvec_norm_sm,dPvec_norm_de,A_Pvec_norm,A_Pvec_norm_norm,onset_Pvec_norm,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,chi_vec_sm,dchi_vec_de,A_chi_vec,A_chi_vec_norm,onset_chi_vec,eta_perp_comp_sm,deta_perp_comp_de,A_eta_perp_comp,A_eta_perp_comp_norm,onset_eta_perp_comp,dataset
100000.0,-0.0448,0.0206,-0.00395,-0.188,0.182,0.132,0.0174,-0.16,0.168,0.121,0.0146,-0.187,0.187,0.15,0.0226,0.138,0.121,0.149,0.238,0.0,0.0019509799999999,0.117736301434357,0.12318370549504061,0.12333060980540012,57.62923760534246,-0.005594308371043119,0.003956014700504477,1.0309605492254435e-05,0.05718693147982229,0.00445098,time,0.0206,0.121,0.238,0.049467186093409436,0.1702479338828905,0.20784531971933443,1.2058823529361098,0.02099020979020985,-1.0248088571265102,0.0025587900307895537,0.01995685027752504,0.0087509799999999,0.12075524475524511,-4.699622221761716,0.009399403659714032,0.07846673582920788,0.00255098,0.23791608391608465,-0.31899522417338705,0.000689370109611105,0.10373196938334923,0.0019509799999999,0.049176265410021264,0.0588664607141007,0.00018601751256653071,0.002592109196833322,0.0091509799999999,0.17375185950275088,-1.608312031718498,0.007396790547470449,0.0044044686398922546,0.0091509799999999,0.2066979549384359,0.5264093591685588,0.0005428283337371543,0.0018163607178286988,0.0091509799999999,1.2072420948722757,16.985847497508118,0.03455739213735558,0.14659116766273586,0.00135098,Single
110000.0,-0.0441,0.0211,-0.00417,-0.188,0.189,0.133,0.0176,-0.165,0.162,0.12,0.0143,-0.189,0.191,0.151,0.0227,0.139,0.12,0.15,0.238,0.0,0.00215098,0.130009033262754,0.13342651246276221,0.13449752459359052,59.02240193085941,-0.004488491330836508,0.0036020583686087763,1.1046735393343249e-05,0.06127575885318439,0.00445098,time,0.0211,0.12,0.238,0.049065353356518286,0.17583333333186807,0.20615694687526104,1.2142857142806125,0.020591142191142255,-0.8922895286531561,0.002750499869367616,0.021452058754654498,0.0087509799999999,0.1198344988344992,-4.698649835013426,0.010339230865392016,0.08631246474381017,0.00255098,0.2378811188811196,-0.3119456301273347,0.0007524641950412087,0.11322596056001642,0.0019509799999999,0.04920029739992966,0.1572612413581392,0.0002076302827737655,0.002893277939766499,0.0091509799999999,0.17175404686759121,-0.5513359794292925,0.007612755348585336,0.004533066332057052,0.0091509799999999,0.20682900881214805,0.932697137608768,0.0006887389834149599,0.002304593103494773,0.0091509799999999,1.2111041676380223,16.89745200181007,0.03794572208728909,0.16096433684787392,0.00135098,Single
120000.0,-0.0448,0.0185,-0.00383,-0.185,0.176,0.132,0.0175,-0.163,0.164,0.119,0.0141,-0.19,0.187,0.151,0.0227,0.139,0.119,0.15,0.238,0.0,0.0023509799999999,0.144200652466392,0.1476175062034929,0.14648254447450057,60.503375118273716,-0.002281892008108577,0.0035859897546847543,1.176667982349468e-05,0.0652692591696884,0.00445098,time,0.0185,0.119,0.238,0.04862056046571245,0.15546218487264316,0.2042880691828074,1.2142857142806125,0.020025174825174887,-0.807035086125991,0.0029204323308454462,0.022777418260591726,0.0087509799999999,0.11901864801864837,-4.7054793691157,0.01127964378580446,0.09416308323705,0.00255098,0.23782284382284455,-0.2974843338478935,0.0008134071914387011,0.12239626972819392,0.0019509799999999,0.04916336956474259,0.22123904264438876,0.00024548031117399945,0.003420708961518059,0.0091509799999999,0.16816145169361016,0.1385191002409137,0.0076817408565523215,0.004574144216376966,0.0091509799999999,0.20672371962833308,1.1884158478794435,0.0009008502819636753,0.003014339825518454,0.0091509799999999,1.2138492056706227,16.717877696657986,0.041307255057134215,0.17522383424361954,0.00135098,Single
130000.0,-0.0449,0.0206,-0.00396,-0.183,0.173,0.132,0.0175,-0.157,0.16,0.118,0.0139,-0.188,0.187,0.151,0.0228,0.138,0.118,0.15,0.237,0.0,0.00255098,0.157284613686123,0.15958064932343724,0.15862537405816557,61.99867823311339,-0.0013407603720425598,0.0033510921215167784,1.2476351595195287e-05,0.06920577749833806,0.00445098,time,0.0206,0.118,0.237,0.04955856737235248,0.17457627118496122,0.20910787920735602,1.2151898734125943,0.019418414918414978,-0.7463039990312583,0.003075766239361249,0.02398891882061075,0.0087509799999999,0.11836829836829871,-4.7076983622437485,0.012220961558940875,0.1020212554903183,0.00255098,0.23803729603729673,-0.269872551690564,0.0008701428799925752,0.13093349033866367,0.0019509799999999,0.04902970472023872,0.25888632839677495,0.0002934928482781398,0.004089752092317002,0.0091509799999999,0.16401057556603713,0.6468388654879501,0.0077602766531252474,0.004620908884227768,0.0091509799999999,0.20597541736747244,1.3224019024578362,0.0011519320569975287,0.003854485862101398,0.0091509799999999,1.2154182387886434,16.41880964979989,0.044620923791781654,0.18928029334009117,0.00135098,Single
140000.0,-0.0451,0.0186,-0.00432,-0.19,0.182,0.134,0.0179,-0.16,0.16,0.117,0.0136,-0.192,0.188,0.152,0.023,0.14,0.117,0.151,0.238,0.0,0.0027509799999999,0.168120150814309,0.17029009367511222,0.1711579686706775,63.257939108529364,-0.003037817856368502,0.003024164140845284,1.3105421944661491e-05,0.07269520325744583,0.00445098,time,0.0186,0.117,0.238,0.04897583485761116,0.1589743589730002,0.20578081872859402,1.222689075625115,0.019431701631701694,-0.7088305633760145,0.0032212796956019034,0.025123826423273196,0.0087509799999999,0.1174592074592078,-4.719961856325475,0.013163727580797325,0.10989151780310996,0.00255098,0.23797902097902168,-0.2334635061907339,0.0009204764857806798,0.13850736681194256,0.0019509799999999,0.04910718661743482,0.2640079899743184,0.000345782280115223,0.00481839272024506,0.0091509799999999,0.1654562877861277,0.9930087664180718,0.007924261416315767,0.004718554713490813,0.0091509799999999,0.20635313654406448,1.312402961850138,0.0014154125434281944,0.004736119291536185,0.0091509799999999,1.219426910153525,16.128344832610864,0.0478756392400211,0.2030866747959308,0.00135098,Single
150000.0,-0.0451,0.0199,-0.00373,-0.185,0.175,0.133,0.0178,-0.155,0.161,0.117,0.0136,-0.187,0.191,0.152,0.0232,0.14,0.117,0.151,0.239,0.0,0.00295098,0.18197158512639,0.18224620051328605,0.18394925342290686,64.29199022853744,-0.0019776682965168546,0.00298353132844393,1.3699759195808852e-05,0.07599196603685629,0.00445098,time,0.0199,0.117,0.239,0.049436149728715725,0.17008547008401637,0.20684581476363548,1.217573221752228,0.01953076923076929,-0.7135682499318892,0.003363519576932765,0.026233202331829877,0.0087509799999999,0.11639627039627076,-4.750385977658721,0.014110762364196219,0.11779741597072764,0.00255098,0.23802797202797274,-0.19248932885297454,0.0009630717692850721,0.14491683044076933,0.0019509799999999,0.04917168249150166,0.24669939108856193,0.00039685301822153666,0.005530051144809223,0.0091509799999999,0.16786278928568643,0.9984977652778534,0.008123412069485459,0.004837140308266095,0.0091509799999999,0.20658226527403828,1.2043823447237145,0.0016670910740857058,0.005578262135222939,0.0091509799999999,1.2223416414771338,15.87725538555598,0.051076199261839386,0.21666333095413234,0.00135098,Single
160000.0,-0.0448,0.019,-0.0039,-0.185,0.183,0.134,0.0179,-0.155,0.169,0.116,0.0134,-0.188,0.194,0.152,0.023,0.14,0.116,0.151,0.238,0.0,0.0031509799999999,0.198570275907985,0.19644301455920654,0.19720520016548054,65.17849799192021,0.001365075742504468,0.0029258111073183564,1.4275167927342621e-05,0.0791837331445148,0.00445098,time,0.019,0.116,0.238,0.04881854155953453,0.16379310344686382,0.2051199225181908,1.222689075625115,0.019637995337995397,-0.760634819725738,0.0035109398838984542,0.027382982094366008,0.0087509799999999,0.1155571095571099,-4.776814094995972,0.015063482371461212,0.12575077469811924,0.00255098,0.2379953379953387,-0.1510610601520706,0.0009974268081855593,0.15008635519054345,0.0019509799999999,0.04919384065023128,0.20444239305660095,0.00044196719663603035,0.006158706345936932,0.0091509799999999,0.17003870020053813,0.6082683993915677,0.008284088685952321,0.004932816279330911,0.0091509799999999,0.20670223058260645,0.9912120205874808,0.0018866505106167155,0.006312931110583821,0.0091509799999999,1.2240972212273906,15.544904629607895,0.0542184152633542,0.22999249395577767,0.00135098,Single
170000.0,-0.0446,0.0202,-0.00407,-0.182,0.174,0.133,0.0178,-0.156,0.157,0.114,0.013,-0.192,0.195,0.154,0.0236,0.139,0.115,0.153,0.238,0.0,0.00335098,0.211415367267445,0.21145916741078385,0.2104888145212257,66.073503370186,0.0009265527462193057,0.0029831328444090807,1.4880719588825477e-05,0.08254270176836075,0.00445098,time,0.0202,0.115,0.238,0.04913008141658225,0.17565217391151605,0.2064289135141841,1.226890756297366,0.019978554778554838,-0.829526534071995,0.003669956019278307,0.028623201560324753,0.0087509799999999,0.11479020979021015,-4.829434202161507,0.01602410720117744,0.13377012331566912,0.00255098,0.23782051282051353,-0.12451185178462487,0.0010249840993792425,0.15423299869384793,0.0019509799999999,0.04944895653648376,0.1616328770404006,0.0004785747236457488,0.0066688234103250334,0.0091509799999999,0.174088184949509,-0.002843574619778858,0.008345199883353487,0.0049692053525069455,0.0091509799999999,0.20792880882978473,0.7886090845338525,0.0020646326211289376,0.006908477978568761,0.0091509799999999,1.2276369293393699,15.37539768591884,0.057310445494908414,0.2431087707943313,0.00135098,Single
180000.0,-0.0452,0.0207,-0.00428,-0.194,0.18,0.135,0.0183,-0.15,0.155,0.112,0.0126,-0.199,0.192,0.152,0.0231,0.142,0.113,0.151,0.237,0.0,0.0035509799999999,0.224803370462444,0.22427347318185892,0.22363737863494143,66.80783810799596,0.0011659918275025716,0.0029887080595118304,1.548173869107305e-05,0.08587652848405017,0.00445098,time,0.0207,0.113,0.237,0.04989838073525032,0.18318584070634347,0.21054169086514674,1.2362869198260071,0.0198386946386947,-0.8893031211213022,0.003841838984797551,0.029963773692797104,0.0087509799999999,0.11379953379953414,-4.891066509248327,0.016996157272317937,0.14188485047350508,0.00255098,0.23771561771561844,-0.10889110889108555,0.0010483243954468018,0.1577450959596319,0.0019509799999999,0.04939178735829886,0.11270999270328404,0.0005060090106201035,0.007051113586091982,0.0091509799999999,0.17439153354490972,-0.5338241993095104,0.00839886666074639,0.005001161595760576,0.0091509799999999,0.20778123296060713,0.5694878261571688,0.002200442312197972,0.007362911493967556,0.0091509799999999,1.231351884085066,15.243735713242986,0.060372358834823066,0.25609729290260125,0.00135098,Single
190000.0,-0.0453,0.0197,-0.00385,-0.187,0.176,0.134,0.0181,-0.15,0.156,0.112,0.0125,-0.192,0.195,0.154,0.0237,0.141,0.112,0.153,0.238,0.0,0.00375098,0.237309986713393,0.23881140232988585,0.23650773746444576,67.30050746054293,0.0008022492489472566,0.0030765960855926723,1.6088537531458356e-05,0.08924241515480792,0.00445098,time,0.0197,0.112,0.238,0.04954798179542735,0.17589285714128663,0.20818479745890406,1.2352941176418684,0.020048717948718008,-0.9449156903702457,0.004025260865946798,0.0313943416470532,0.0087509799999999,0.11285780885780922,-4.940801622619856,0.01797934408550525,0.15009254776304534,0.00255098,0.2374685314685322,-0.09896164441627477,0.0010691096707775483,0.16087273017842593,0.0019509799999999,0.049479070591146965,0.0728558579413947,0.0005245655956845807,0.00730969512577496,0.0091509799999999,0.1776430893940133,-1.034300741020872,0.008555679154779507,0.005094536649154288,0.0091509799999999,0.20836493865687947,0.3933199036034123,0.0022967230851740784,0.007685077090431543,0.0091509799999999,1.2343956992867435,15.187577786637924,0.06341549018481268,0.2690061425106085,0.00135098,Single
200000.0,-0.0448,0.0199,-0.00411,-0.186,0.18,0.134,0.018,-0.149,0.159,0.112,0.0126,-0.194,0.191,0.153,0.0235,0.14,0.113,0.152,0.237,0.0,0.0039509799999999,0.255230006484341,0.2526223267901193,0.25030252740654513,68.22215041682371,0.004927479077795893,0.003126996320472983,1.6713104229445015e-05,0.09270685935581795,0.00445098,time,0.0199,0.113,0.237,0.04919290700903942,0.17610619468870703,0.2075650084760838,1.2320675105433248,0.01987016317016323,-0.9727999273453845,0.004217032427718265,0.032890031523795216,0.0087509799999999,0.1117529137529141,-4.979574970484078,0.018971381744815146,0.1583741324000928,0.00255098,0.23735198135198207,-0.09743287016016,0.0010887491222351818,0.1638279482084886,0.0019509799999999,0.04959590712917568,0.060695432869077984,0.0005379207247656213,0.007495795630174942,0.0091509799999999,0.17779601092740238,-1.291209970074034,0.008788230225888882,0.005233010747251451,0.0091509799999999,0.20895753714778814,0.34058522060544066,0.0023701135975949267,0.007930649466701599,0.0091509799999999,1.2380594640984854,15.095490187957504,0.06644379698227071,0.2818521069200728,0.00135098,Single
210000.0,-0.0463,0.0196,-0.0045,-0.186,0.179,0.135,0.0183,-0.155,0.154,0.11,0.0122,-0.198,0.195,0.154,0.0236,0.142,0.111,0.153,0.237,0.0,0.00415098,0.260064323384476,0.26568810286806926,0.26405553314040175,69.65337287294334,-0.003991209755925762,0.003223271725449112,1.7360724758662037e-05,0.0962991821519797,0.00445098,time,0.0196,0.111,0.237,0.05047870838284197,0.17657657657498577,0.21299033072839232,1.2447257383913723,0.019633566433566493,-0.9742772379136062,0.004411740144244262,0.03440862144318344,0.0087509799999999,0.11061305361305396,-5.0131414040505256,0.019970653382269107,0.16671610668233205,0.00255098,0.2375780885780893,-0.09219568310480342,0.0011077119775616876,0.1666813564150899,0.0019509799999999,0.04959253874156601,0.058064364869187354,0.0005497967045394538,0.007661284545537938,0.0091509799999999,0.17741134709944248,-1.2771443350195706,0.009045065656398371,0.005385945130350771,0.0091509799999999,0.2087443349899134,0.3246122319120917,0.0024366333428467134,0.008153231533123029,0.0091509799999999,1.2407451074561955,15.054577679938399,0.06945880376906181,0.29464165318068375,0.00135098,Single
220000.0,-0.0446,0.019,-0.00378,-0.188,0.183,0.135,0.0183,-0.147,0.15,0.109,0.0118,-0.196,0.201,0.155,0.0242,0.141,0.109,0.155,0.238,0.0,0.0043509799999999,0.27369109199376,0.2774826728076585,0.27792105699375164,71.1464216292317,-0.00422996499999162,0.0033808388969700344,1.802315789663361e-05,0.09997366984208628,0.00445098,time,0.019,0.109,0.238,0.04862559408377445,0.17431192660390538,0.20430921883852998,1.243697478986371,0.019277855477855536,-0.9317455272000686,0.004602342420755534,0.03589519167720814,0.0087509799999999,0.10965034965034999,-5.023210123210091,0.020974288534994667,0.17509450782871064,0.00255098,0.2376013986013993,-0.09219568310467965,0.0011261511141826266,0.16945595880755174,0.0019509799999999,0.049603230935850964,0.08675645596431016,0.0005642787866227963,0.007863088868365344,0.0091509799999999,0.17578899808337162,-0.8390300293884733,0.00925668309283907,0.005511954155004876,0.0091509799999999,0.20876970319715651,0.4450254983676917,0.002513597115874653,0.00841076041534148,0.0091509799999999,1.2427472006719815,15.013215816510101,0.07246558311870516,0.3073962989599861,0.00135098,Single
230000.0,-0.0457,0.0195,-0.00389,-0.185,0.18,0.136,0.0185,-0.142,0.15,0.108,0.0117,-0.195,0.195,0.155,0.024,0.142,0.109,0.154,0.238,0.0,0.00455098,0.291119624431202,0.29220942889724316,0.2918485624044816,72.06337880175677,-0.0007289379732796086,0.004070453129920109,1.878244240936902e-05,0.10418538787883486,0.00445098,time,0.0195,0.109,0.238,0.0498384600484405,0.17889908256716605,0.20940529432029872,1.243697478986371,0.01916899766899773,-0.8629885266248858,0.004781815826138119,0.03729496416221841,0.0087509799999999,0.10867599067599101,-5.019062755426375,0.021978515822858813,0.18347785215161158,0.00255098,0.23771794871794943,-0.09962764508210618,0.0011453334470013148,0.17234239257209644,0.0019509799999999,0.049698981594907383,0.12962200065981294,0.0005859166322852193,0.008164607031721961,0.0091509799999999,0.17647996246704398,-0.11720994026165038,0.00935230708980413,0.005568894106616428,0.0091509799999999,0.20906986288868634,0.6316061430679257,0.0026212602800182684,0.008771012690238937,0.0091509799999999,1.2448505411967603,14.963784858720931,0.07546328318622975,0.32011243076340634,0.00135098,Single
240000.0,-0.0462,0.0185,-0.00415,-0.188,0.178,0.137,0.0187,-0.147,0.152,0.107,0.0114,-0.194,0.197,0.155,0.0242,0.143,0.107,0.154,0.238,0.0,0.0047509799999999,0.310509038743623,0.306262804278956,0.30655216124924717,73.27096383288347,0.003956877494375843,0.004089908109557721,1.959745201330744e-05,0.10870621056315966,0.00445098,time,0.0185,0.107,0.238,0.04993908789715727,0.17289719626006636,0.2098281004073422,1.2478991596586222,0.019013053613053672,-0.8040262767535583,0.004948517306475881,0.03859512417695629,0.0087509799999999,0.10750116550116584,-4.994451003541963,0.02297986719875515,0.19183718820411408,0.00255098,0.2377995337995345,-0.0872914963824773,0.0011640253611477638,0.17515503129681495,0.0019509799999999,0.049625994065328013,0.16090145371370893,0.0006149689777225571,0.008569444462126628,0.0091509799999999,0.17694207746394203,0.5356789508304429,0.009417595978913307,0.005607770814395198,0.0091509799999999,0.20869237578262123,0.7523753433826126,0.0027596584286632537,0.009234107457028858,0.0091509799999999,1.2486117340867553,14.889221165527383,0.0784485837886531,0.3327759644986518,0.00135098,Single
250000.0,-0.0454,0.0182,-0.00362,-0.185,0.184,0.137,0.0187,-0.144,0.146,0.106,0.0113,-0.19,0.194,0.156,0.0242,0.143,0.106,0.155,0.238,0.0,0.00495098,0.322573837068458,0.3199980335243864,0.3215223420654715,75.25780515829135,0.0010514950029865133,0.004158247655727927,2.0422574824598767e-05,0.11328313076706138,0.00445098,time,0.0182,0.106,0.238,0.04904594172813894,0.17169811320592737,0.20607538541148263,1.2521008403308735,0.01848321678321684,-0.7268110677201546,0.005101601040923328,0.039789074884724766,0.0087509799999999,0.10620979020979053,-4.979357006629726,0.023977247999772813,0.20016337768036835,0.00255098,0.23784615384615457,-0.07425907425902434,0.001180180418211922,0.1775859401241659,0.0019509799999999,0.04960658013258945,0.20658339730886452,0.0006517174628248327,0.00908152574355561,0.0091509799999999,0.17401741263715048,1.402618849129169,0.009611425758909364,0.005723188059481555,0.0091509799999999,0.20856963422126276,0.9330848760300142,0.0029282044506046003,0.00979808017984696,0.0091509799999999,1.2526738587743294,14.934493664962353,0.08143095527170356,0.3454270730188408,0.00135098,Single
260000.0,-0.0464,0.0189,-0.00446,-0.186,0.184,0.137,0.0188,-0.166,0.148,0.105,0.0111,-0.195,0.201,0.155,0.0241,0.143,0.106,0.154,0.237,0.0,0.0051509799999999,0.335691599306386,0.33230294230354845,0.3369977222591388,77.60739478535939,-0.0013061229527528417,0.004119591153889657,2.1250331964758554e-05,0.1178746634781642,0.00445098,time,0.0189,0.106,0.237,0.05029971769304476,0.17830188679077075,0.2122350957503482,1.2531645569567378,0.017821445221445277,-0.6388853570671852,0.005238170683401993,0.04085422672391685,0.0087509799999999,0.10525967365967398,-4.993067538522149,0.024974490454287502,0.20848841223244927,0.00255098,0.23785780885780955,-0.05415796324897876,0.001193022121962716,0.17951827690775357,0.0019509799999999,0.04944016154961519,0.24800602613720552,0.000697176405169417,0.00971498514694145,0.0091509799999999,0.16918195947531003,2.435838031633066,0.009995271446985395,0.005951751553991604,0.0091509799999999,0.20785914186843174,1.089932536403415,0.0031305061918478418,0.010475003091023692,0.0091509799999999,1.254711409210978,15.018893428563265,0.08442629398105463,0.35813318802902183,0.00135098,Single
270000.0,-0.046,0.0181,-0.00416,-0.187,0.181,0.137,0.0189,-0.148,0.152,0.104,0.0109,-0.198,0.198,0.156,0.0245,0.144,0.104,0.156,0.238,0.0,0.00535098,0.349407152563637,0.34937534502719303,0.35290388817170076,79.46838644986926,-0.003496735608063739,0.0048307136973548435,2.2153961641310015e-05,0.12288705783553375,0.00445098,time,0.0181,0.104,0.238,0.049607616350717754,0.1740384615367881,0.20843536281726605,1.260504201675376,0.01692400932400938,-0.5639466594012036,0.005358453885048893,0.04179235522109089,0.0087509799999999,0.10404055944055976,-5.033704174613273,0.025977167625601545,0.21685881609761,0.00255098,0.23762237762237834,-0.03877940241573962,0.0012023158585291924,0.18091673846494888,0.0019509799999999,0.04925841579580601,0.27094744899428297,0.0007490717526825918,0.010438134304812541,0.0091509799999999,0.16241775005249393,3.381781122777036,0.010577033362426696,0.006298165596136022,0.0091509799999999,0.2073021834857,1.1730514762176403,0.0033568045931100608,0.011232221351408682,0.0091509799999999,1.2595255327890373,15.096966320811452,0.08743787995599361,0.3709082233334309,0.00135098,Single
280000.0,-0.0453,0.0159,-0.00426,-0.19,0.186,0.139,0.0192,-0.143,0.14,0.103,0.0107,-0.205,0.193,0.157,0.0245,0.145,0.103,0.156,0.238,0.0,0.0055509799999999,0.376287164439459,0.36794167263765254,0.3692975475218816,80.90733029862402,0.006989616917577379,0.005038138213816861,2.3130352677632646e-05,0.12830305627831073,0.00445098,time,0.0159,0.103,0.238,0.048198004108054096,0.15436893203733623,0.20251262230189743,1.2647058823476274,0.016506293706293758,-0.46067568794841707,0.005460916119783803,0.04259149209949833,0.0087509799999999,0.10296037296037328,-5.0714512759967425,0.026987683170662042,0.22529465513550725,0.00255098,0.23762470862470933,-0.026443253715967698,0.0012088381241423599,0.18189816694213776,0.0019509799999999,0.0490873382428489,0.30942344670125016,0.0008071088422521161,0.011246867157730342,0.0091509799999999,0.16016669529787916,4.566581939638082,0.01137186966866781,0.0067714562161988,0.0091509799999999,0.20657844774957776,1.3240723589583034,0.0036065169766275303,0.012067785259898637,0.0091509799999999,1.2621872212288232,15.153134789297669,0.09046289006700302,0.3837402033220222,0.00135098,Single
290000.0,-0.047,0.0151,-0.00425,-0.187,0.183,0.138,0.0192,-0.142,0.139,0.103,0.0105,-0.191,0.199,0.156,0.0244,0.145,0.102,0.155,0.237,0.0,0.00575098,0.387751882505623,0.38679073180791523,0.3857630905664837,81.89122200918979,0.001988791939139256,0.005144660943465692,2.4145697957523913e-05,0.13393513220916245,0.00445098,time,0.0151,0.102,0.237,0.04954868817637859,0.14803921568482314,0.20906619483615835,1.2658227848047856,0.01642121212121217,-0.38912451185178576,0.005545896139763866,0.04325427939932218,0.0087509799999999,0.10217202797202829,-5.125615293797134,0.02800738982764194,0.2338072220783936,0.00255098,0.2375081585081592,-0.01616565252929715,0.0012130990147668885,0.18253931829124215,0.0019509799999999,0.049191639479680936,0.326557645737087,0.0008707069514959817,0.012133091479288632,0.0091509799999999,0.16061790881351987,5.444592381842791,0.012372987100816399,0.007367578318947247,0.0091509799999999,0.2071192289222346,1.3868373027290022,0.003877607942796397,0.012974884155266514,0.0091509799999999,1.2649921436167544,15.235730699914994,0.0935017766159258,0.39663104664233245,0.00135098,Single
300000.0,-0.046,0.0155,-0.00458,-0.19,0.185,0.138,0.0191,-0.139,0.141,0.102,0.0103,-0.196,0.2,0.158,0.0249,0.144,0.101,0.157,0.238,0.0,0.0059509799999999,0.405312441946444,0.39927632537937663,0.40257481569350567,82.37729769359161,0.00273762625293833,0.0051826829353956395,2.5186327913173322e-05,0.13970746113234803,0.00445098,time,0.0155,0.101,0.238,0.04875680875529078,0.15346534653313398,0.20486054098775597,1.2647058823476274,0.016459673659673713,-0.29709684255140384,0.005614518275204151,0.04378948614400503,0.0087509799999999,0.10136596736596767,-5.187417128326311,0.02903869306985377,0.24241659794904358,0.00255098,0.2374848484848492,-0.026882208700566866,0.0012174038008898728,0.1831870747519381,0.0019509799999999,0.049300756315076605,0.33833020813182707,0.0009371957368828398,0.013059596676082459,0.0091509799999999,0.16235261566024134,6.531944173246744,0.013570640756324753,0.008080729236670992,0.0091509799999999,0.20759795481040463,1.446600505917961,0.004160951723660951,0.013922982257773895,0.0091509799999999,1.2674472462207664,15.284785842834197,0.09655382827019919,0.40957773584817936,0.00135098,Single
310000.0,-0.0459,0.0163,-0.00327,-0.187,0.189,0.139,0.0193,-0.146,0.144,0.0997,0.00994,-0.202,0.203,0.158,0.025,0.145,0.0996,0.157,0.237,0.0,0.00615098,0.417055117388502,0.41672641896421714,0.4194281729809736,82.4660093236267,-0.00237305559247164,0.005078101589782322,2.6219453750876087e-05,0.1454381650409631,0.00445098,time,0.0163,0.0996,0.237,0.04881795673724987,0.16365461847225246,0.20598293981875057,1.2742616033701508,0.016795104895104947,-0.14321284775830337,0.005658549244235144,0.0441328982434553,0.0087509799999999,0.10055617715617746,-5.246906124178889,0.03008212539510481,0.25112722806827614,0.00255098,0.23763869463869536,-0.032164804892116136,0.001223308502249144,0.18407557614194364,0.0019509799999999,0.04950196013402578,0.3891386072754845,0.0010099426184236075,0.014073306934224553,0.0091509799999999,0.16712269100366997,8.327384675219855,0.015056573641172157,0.008965537958817812,0.0091509799999999,0.2083061774076579,1.6649989635866913,0.004472111670611572,0.014964156178655553,0.0091509799999999,1.2697451882059696,15.28624841911318,0.09961093169639545,0.42254585448197607,0.00135098,Single
320000.0,-0.047,0.0196,-0.0044,-0.193,0.188,0.139,0.0192,-0.14,0.144,0.101,0.0101,-0.201,0.195,0.157,0.0246,0.145,0.101,0.156,0.238,0.0,0.0063509799999999,0.445923203042963,0.43739614566034657,0.436151217274781,82.20425711662243,0.009771985768182001,0.005200939335568032,2.7258522843633638e-05,0.15120183592584518,0.00445098,time,0.0196,0.101,0.238,0.05111281639667296,0.19405940593867266,0.2147597327582277,1.2647058823476274,0.017492307692307744,0.09304634759179521,0.005682175163770142,0.04431716460886838,0.0087509799999999,0.09991095571095603,-5.294513062694918,0.031136267313791665,0.2599272624592464,0.00255098,0.2375687645687653,-0.018965882602296452,0.0012284215709985826,0.18484495776086957,0.0019509799999999,0.04999047106758981,0.47742027745356214,0.0010965985068964687,0.015280835851105045,0.0091509799999999,0.1751877175793164,11.052636383436854,0.016994575747036857,0.010119534336644857,0.0091509799999999,0.2104231887227886,2.0242758589653627,0.004841039152866593,0.016198626350619603,0.0091509799999999,1.2717402974237046,15.181809466576388,0.10265773748496289,0.4354702909212895,0.00135098,Single
330000.0,-0.0468,0.0182,-0.00495,-0.189,0.188,0.138,0.0191,-0.14,0.139,0.0991,0.00982,-0.193,0.197,0.158,0.0251,0.145,0.0994,0.158,0.237,0.0,0.00655098,0.460330984302572,0.45854678821562467,0.45300745798298525,81.56319836823506,0.007323526319586771,0.004796960602767381,2.8273906796010004e-05,0.15683412637128305,0.00445098,time,0.0182,0.0994,0.237,0.05045772983399075,0.18309859154745373,0.2129018136446323,1.2784810126528334,0.01820885780885786,0.4259861350770546,0.005734078412037052,0.044721975219397574,0.0087509799999999,0.09903496503496534,-5.318334695607412,0.032197552089622425,0.26878692581231556,0.00255098,0.2374871794871802,-0.00611509702412065,0.0012309296689612256,0.18522236017133684,0.0019509799999999,0.05032838023850788,0.6130800894700863,0.0012056485435888876,0.016800421825163975,0.0091509799999999,0.18385200840770333,14.911457698624547,0.019590985155244288,0.011665583767324175,0.0091509799999999,0.21191740244101837,2.5827146048151155,0.005301738199244869,0.01774017383179407,0.0091509799999999,1.2746601045132668,14.9718551039433,0.10567310394201636,0.44826136288972945,0.00135098,Single
