TimeStep simtime s1 s2 s3 p1 p2 p3 Px Py Pz
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17.6239800557732 -10.7071638827018 -13.624738012858
# Fix print output for fix pavg1
520000 25.7525 0.00437844113669996 -0.01030098 0.00457425369217895 -0.00136651456556495 -0.788499579582255 -0.00273379090598153 -18.1522770064742 -9.46568325678691 -13.8011056113016
530000 26.2525 0.00450782070371865 -0.01050098 0.00460898841178617 -0.00102268625430366 -0.809094304125918 -0.00383854213827713 -18.1607815808249 -9.28954234941319 -13.8011393255495
540000 26.7525 0.00456289147912508 -0.01070098 0.00472732116903284 -0.00130961434929485 -0.843160457137637 -0.00311240622145542 -18.1636304861122 -8.45149425559634 -13.8165119764359
550000 27.2525 0.00465382763426522 -0.01090098 0.00478781551720724 -0.00176495730117726 -0.898896646503974 -0.00293290634783763 -18.1711595954297 -7.51516213448757 -13.8098868153378
560000 27.7525 0.00474939440334685 -0.01110098 0.00487837572870053 -0.000769035797714802 -0.932648105356285 -0.00334516624329379 -18.1783110162478 -6.82105398223278 -13.8118353167254
570000 28.2525 0.00484465437911373 -0.01130098 0.00492634309189061 -0.00172240973487654 -0.968773702130709 -0.00310772431791354 -18.1745808251345 -5.96985212846751 -13.813102094644
580000 28.7525 0.00486613206804212 -0.01150098 0.0050485688404427 -0.00172016507490379 -1.0501976272404 -0.00326336018795631 -18.1556337017106 -4.93184312050341 -13.7979661956168
590000 29.2525 0.00502295427243701 -0.01170098 0.00509245407274975 -0.000814898246473148 -1.05908775612629 -0.00294190806838563 -18.1842127490367 -5.09242964882563 -13.8089696731101
600000 29.7525 0.00506973374474663 -0.01190098 0.00523479522344203 -0.00178736167659197 -1.07722401424899 -0.00316419052513959 -18.181020707169 -5.21210140294345 -13.8145578881496
610000 30.2525 0.00519694462045674 -0.01210098 0.00528949641580583 -0.000625079216048216 -1.08577118707156 -0.00341108507454043 -18.2074248955434 -5.4193356341316 -13.8071240591316
620000 30.7525 0.00523618032842679 -0.01230098 0.00542100071602761 -0.00170605636297831 -1.11297940845477 -0.00321902331157169 -18.201407856276 -5.4948000036877 -13.813946672989
630000 31.2525 0.00538058748964187 -0.01250098 0.00548979371089984 -0.00109977472410539 -1.12325525133669 -0.0033838496543676 -18.2260929648388 -5.67546584282293 -13.8219719028827
640000 31.7525 0.00545536681775804 -0.01270098 0.00560429920564274 -0.00143968782356962 -1.13640745217681 -0.0026813044694322 -18.2387330520121 -5.85121222719904 -13.8151776896369
650000 32.2525 0.00553386221027849 -0.01290098 0.00569611770656127 -0.00186334067821032 -1.15177357557095 -0.00356731647716006 -18.2467900856203 -6.02319970441557 -13.8235460426342
660000 32.7525 0.00563632914607552 -0.01310098 0.00580409251429499 -0.000656876297329201 -1.16563464562689 -0.00306336692929837 -18.2688826447287 -6.19905497788006 -13.8282353002035
670000 33.2525 0.00575311470645866 -0.01330098 0.00586719672710048 -0.00172852662782506 -1.1853537720677 -0.00335467816163233 -18.2809741473331 -6.33966239003548 -13.8243787212694
680000 33.7525 0.00582736083138443 -0.01350098 0.0060014807489303 -0.00111124292550339 -1.1957114100733 -0.00285641848153504 -18.286723287729 -6.55548056585956 -13.8308834714775
690000 34.2525 0.00592077089964763 -0.01370098 0.00607421814734027 -0.00170051560323957 -1.21215628131961 -0.00309891650007588 -18.3028596927301 -6.74077543627165 -13.8320055598202
700000 34.7525 0.00602785920169484 -0.01390098 0.00618130332260293 -0.00104915527570252 -1.22578135599783 -0.00323602144389739 -18.3209732714651 -6.93263812030902 -13.8344672541531
710000 35.2525 0.00611201106611977 -0.01410098 0.00627728664771361 -0.0015063117428093 -1.24859329750268 -0.00377400616254128 -18.326537047456 -7.0754741527072 -13.8381125707793
720000 35.7525 0.00621346675177736 -0.01430098 0.00637478365786946 -0.000835648820101782 -1.25776152628747 -0.00300942164963386 -18.3362517642625 -7.33258741724002 -13.8446673997121
730000 36.2525 0.00630552796029772 -0.01450098 0.00647062762161327 -0.00122243998475821 -1.27755639465226 -0.00316042504694583 -18.3578395496916 -7.5052113437629 -13.8405074083351
740000 36.7525 0.00638836293463098 -0.01470098 0.00658650311150864 -0.0020094457426632 -1.28091658869873 -0.00322263000904757 -18.3658878688033 -7.8435944903777 -13.8481407578139
750000 37.2525 0.00650349167138226 -0.01490098 0.00666848110848792 -0.00103427292224389 -1.31358779342426 -0.00278852602389111 -18.3844041027086 -7.89888298209928 -13.8494213747001
760000 37.7525 0.00659580495875768 -0.01510098 0.00676086402836364 -0.00116694962070767 -1.31627944328247 -0.00365970407295898 -18.3913981488986 -8.28706777758215 -13.8529618527907
770000 38.2525 0.00667529970344579 -0.01530098 0.00687781118051486 -0.00133166968196256 -1.33996458411681 -0.00302068903093785 -18.4035393822896 -8.44748741793959 -13.8573062416515
780000 38.7525 0.00679507058149362 -0.01550098 0.00696172752625138 -0.00152648931861503 -1.33871353183966 -0.00342242546620748 -18.4194998176027 -8.93797090476006 -13.8521438637691
790000 39.2525 0.00685796441073447 -0.01570098 0.00708627400048256 -0.00128921024273333 -1.38250939055052 -0.00280902433459868 -18.4245628358187 -8.87814764887834 -13.8621197591595
800000 39.7525 0.00700882325307508 -0.01590098 0.00714080273835727 -0.00094112568312002 -1.37302069760508 -0.0033387182904478 -18.4472483492129 -9.58354506107009 -13.8712586069353
810000 40.2525 0.00703041839899095 -0.01610098 0.00730748331467644 -0.00152382028731685 -1.39757149436548 -0.00339924012974536 -18.4483168118024 -9.76929804812784 -13.8595120492838
820000 40.7525 0.00717034366064883 -0.01630098 0.00736446286736365 -0.00157076185690699 -1.41159162837459 -0.00278122923244537 -18.4664669398213 -10.3060672286906 -13.86925312611
830000 41.2525 0.0072760007969675 -0.01650098 0.00745962251696339 -0.00166638186552164 -1.42143807861106 -0.00360160484138799 -18.4790052910943 -11.0789203640102 -13.8750756135223
840000 41.7525 0.00733158757272449 -0.01670098 0.00758915001831442 -0.000821943246111727 -1.46708886424849 -0.00284572182833772 -18.4826115471946 -10.6902734244353 -13.8765336160149
850000 42.2525 0.007443298864591 -0.01690098 0.00766740430295415 -0.0011034809395291 -1.47998676996257 -0.0034147888104391 -18.490186995474 -11.4903922651872 -13.8730826319561
860000 42.7525 0.00754071913764956 -0.01710098 0.00776556562805094 -0.00157962430146342 -1.50087367950668 -0.00332236406637381 -18.5027284563068 -12.9895037773225 -13.8765328773341
870000 43.2525 0.00763627502843537 -0.01730098 0.00785481524611377 -0.00124942674912691 -1.53604672074264 -0.0030007744115355 -18.5091414179602 -12.4332602758989 -13.880489843371
880000 43.7525 0.00770720793335678 -0.01750098 0.00795725976111513 -0.00126127752012232 -1.58649897484535 -0.00316335134088603 -18.5122135783535 -11.8389974441271 -13.8815840308406
890000 44.2525 0.00779577940116907 -0.01770098 0.0080618382816861 -0.00154484311584814 -1.61111943840411 -0.00311433313924673 -18.5194445850726 -12.7466716652577 -13.8821067287293
900000 44.7525 0.00792095682407394 -0.01790098 0.0081087917045294 -0.00127084228004208 -1.6517979245794 -0.00342542378972571 -18.5295888482211 -12.5532268625994 -13.8842683626025
910000 45.2525 0.00797692903076943 -0.01810098 0.00824820144796964 -0.00169731386833581 -1.69062141061738 -0.00279471045045323 -18.5366249197782 -12.8514478070752 -13.8906353299241
920000 45.7525 0.00808117949614525 -0.01830098 0.00831781051899852 -0.00121440402731752 -1.72978028927171 -0.00348821622925534 -18.5357941140083 -12.6796094483311 -13.8878800373575
930000 46.2525 0.00816375620899004 -0.01850098 0.0084252059290328 -0.000723940405829757 -1.77217948825246 -0.00322797656384804 -18.5486290214617 -12.3985278729714 -13.8911550864799
940000 46.7525 0.00827105688541658 -0.01870098 0.00849365299693256 -0.00159371681589623 -1.80807915166282 -0.00357734546971266 -18.5548802750325 -12.9641915755659 -13.8923872807307
950000 47.2525 0.00833666093688539 -0.01890098 0.00861354307070021 -0.00186061633937457 -1.84901371474747 -0.00265298827430329 -18.5595532531628 -12.7800493672317 -13.8970267647421
960000 47.7525 0.00844262234104028 -0.01910098 0.00870656517721308 -0.000931090272035539 -1.88667057148259 -0.00281248370261053 -18.5615924523521 -12.8517521720619 -13.8955950906944
970000 48.2525 0.00852996760083127 -0.01930098 0.00878123449921331 -0.00141885554227667 -1.92987583665463 -0.00372584742500237 -18.5756714712769 -12.7141067353561 -13.898800524343
980000 48.7525 0.00861289460165893 -0.01950098 0.00889573735842574 -0.00131634967852519 -1.96882466017044 -0.00323581418941766 -18.5744879058558 -12.8004242267908 -13.9019253885199
990000 49.2525 0.00870237223106573 -0.01970098 0.00898228850232041 -0.00120144652714856 -2.00874189750229 -0.00308616989407699 -18.5832364795323 -12.9374534626501 -13.9009179779856
1000000 49.7525 0.00879379425608093 -0.01990098 0.00908429680622568 -0.00137927293192809 -2.04874866670081 -0.00339494926525755 -18.5944826541076 -12.7745880644037 -13.9094584891941
