TimeStep PE_total KE_total ETOT
# Fix print output for fix energy_init
0 -231110.648097497 8.05567130683244 -231102.59242619
# Fix print output for fix energy_out
502000 -231111.626680736 7.87277507651951 -231103.753905659
503000 -231111.679659846 7.9412559560354 -231103.73840389
504000 -231111.561257172 7.82707482795032 -231103.734182344
505000 -231111.432668079 7.7292096590172 -231103.70345842
506000 -231111.275590094 7.65338916644975 -231103.622200928
507000 -231111.330421729 7.79091146726478 -231103.539510262
508000 -231111.529009152 8.03846843240837 -231103.49054072
509000 -231111.648208947 8.13987826850369 -231103.508330679
510000 -231111.610658924 8.034484630222 -231103.576174294
511000 -231111.483876023 7.86488762775719 -231103.618988395
512000 -231111.479206944 7.85165754186663 -231103.627549402
513000 -231111.305423979 7.70036047493374 -231103.605063504
514000 -231111.444956425 7.89743813520745 -231103.54751829
515000 -231111.557033502 8.03121597772884 -231103.525817524
516000 -231111.602726824 8.038933712345 -231103.563793112
517000 -231111.607192823 7.9943772189159 -231103.612815604
518000 -231111.497871167 7.85752738236944 -231103.640343785
519000 -231111.328140658 7.69413862510211 -231103.634002033
520000 -231111.24885617 7.68134444129726 -231103.567511729
521000 -231111.409422881 7.92077035340458 -231103.488652528
522000 -231111.332407631 7.88257042768016 -231103.449837203
523000 -231111.388828039 7.95005412378448 -231103.438773915
524000 -231111.273725975 7.83738983379972 -231103.436336141
525000 -231111.130712701 7.72441795546763 -231103.406294746
526000 -231111.158365124 7.81478255313343 -231103.343582571
527000 -231111.022331532 7.74461810419971 -231103.277713428
528000 -231111.058679203 7.84440437262944 -231103.21427483
529000 -231111.054165552 7.87478476705093 -231103.179380785
530000 -231111.285278194 8.09885820180013 -231103.186419992
531000 -231111.355549994 8.1110434961634 -231103.244506498
532000 -231111.250134954 7.94545444677913 -231103.304680507
533000 -231111.228866409 7.89992266959508 -231103.328943739
534000 -231111.106721093 7.78975217990801 -231103.316968913
535000 -231111.267068014 7.97841654680801 -231103.288651467
536000 -231111.302885567 8.01529840698573 -231103.28758716
537000 -231111.35227464 8.02891157117788 -231103.323363069
538000 -231111.375456957 8.00575786058086 -231103.369699096
539000 -231111.152034996 7.75737235166178 -231103.394662644
540000 -231111.028140113 7.66855790909784 -231103.359582204
541000 -231110.926915818 7.64755675064399 -231103.279359067
542000 -231110.980022693 7.78503416028398 -231103.194988533
543000 -231111.066339164 7.91877296039839 -231103.147566204
544000 -231110.984867215 7.85365435976114 -231103.131212855
545000 -231110.929759508 7.82086405070306 -231103.108895457
546000 -231110.844356917 7.7686570956418 -231103.075699821
547000 -231110.767138632 7.74716777562099 -231103.019970856
548000 -231110.891889892 7.93721871903535 -231102.954671173
549000 -231110.960523557 8.03080105375513 -231102.929722503
550000 -231111.031649329 8.06817058711313 -231102.963478742
551000 -231110.951128831 7.93637735857476 -231103.014751472
552000 -231110.934712584 7.88086420824647 -231103.053848376
553000 -231111.098258732 8.02949484539031 -231103.068763887
554000 -231110.979775585 7.88838131405896 -231103.091394271
555000 -231110.893861186 7.80373381401095 -231103.090127372
556000 -231110.914165763 7.85025673019851 -231103.063909033
557000 -231110.943788803 7.90914544478727 -231103.034643358
558000 -231110.991473385 7.9668714214951 -231103.024601963
559000 -231110.88840172 7.86200685032252 -231103.02639487
560000 -231110.899552177 7.87808051049984 -231103.021471666
561000 -231110.787649138 7.78240275160005 -231103.005246386
562000 -231110.682513838 7.72838180499267 -231102.954132033
563000 -231110.627825602 7.74930942012195 -231102.878516182
564000 -231110.565402419 7.75531802860089 -231102.81008439
565000 -231110.622794565 7.86737059684408 -231102.755423968
566000 -231110.551040398 7.83026973935078 -231102.720770659
567000 -231110.569403317 7.881531482043 -231102.687871835
568000 -231110.401139516 7.75008303417415 -231102.651056482
569000 -231110.492132154 7.88123591998295 -231102.610896234
570000 -231110.56644785 7.97074495947926 -231102.595702891
571000 -231110.690671625 8.06965120256611 -231102.621020422
572000 -231110.735468483 8.05436751075065 -231102.681100972
573000 -231110.64069248 7.92194015862807 -231102.718752321
574000 -231110.620416145 7.89497222618722 -231102.725443919
575000 -231110.707428688 7.97832615511325 -231102.729102533
576000 -231110.759994806 8.01392413081287 -231102.746070675
577000 -231110.781781978 7.99724813834675 -231102.78453384
578000 -231110.73971662 7.92228642609525 -231102.817430194
579000 -231110.626330322 7.7993788192779 -231102.826951503
580000 -231110.503191751 7.71168196515612 -231102.791509786
581000 -231110.53734088 7.81525390933187 -231102.722086971
582000 -231110.479475098 7.81112544148843 -231102.668349657
583000 -231110.353076947 7.73503729598995 -231102.618039651
584000 -231110.387005849 7.83837921296582 -231102.548626636
585000 -231110.237568354 7.75846969645757 -231102.479098658
586000 -231110.165341033 7.75683915990403 -231102.408501873
587000 -231110.188480771 7.83982941040393 -231102.348651361
588000 -231110.26860514 7.9500034389534 -231102.318601701
589000 -231110.418282084 8.09199870378178 -231102.32628338
590000 -231110.444701087 8.07218577300961 -231102.372515314
591000 -231110.446263628 8.02474254734177 -231102.421521081
592000 -231110.408080344 7.95802917748585 -231102.450051167
593000 -231110.387281045 7.9204947559408 -231102.466786289
594000 -231110.467832772 7.98337581991405 -231102.484456952
595000 -231110.489283504 7.98093878690501 -231102.508344717
596000 -231110.367329794 7.85115886363199 -231102.51617093
597000 -231110.378998462 7.88703821992992 -231102.491960242
598000 -231110.385296909 7.91715742700876 -231102.468139482
599000 -231110.32521891 7.86961127332753 -231102.455607637
600000 -231110.242666162 7.80808536082143 -231102.434580801
601000 -231110.132964867 7.74056541086193 -231102.392399456
602000 -231110.104732161 7.77922285049847 -231102.325509311
603000 -231110.066079848 7.81038826338029 -231102.255691585
604000 -231109.990917887 7.78644313945152 -231102.204474748
605000 -231110.0217346 7.85906848114298 -231102.162666119
606000 -231109.876403631 7.7449926270569 -231102.131411004
607000 -231109.852037026 7.78100532143119 -231102.071031705
608000 -231109.801654881 7.81100526523684 -231101.990649616
609000 -231109.962520003 8.01167189350545 -231101.950848109
610000 -231110.072561574 8.10537775827122 -231101.967183816
611000 -231110.070445913 8.04371725843571 -231102.026728655
612000 -231110.013255156 7.93464079410444 -231102.078614362
613000 -231109.848272134 7.75838227323906 -231102.089889861
614000 -231109.959086813 7.89962045990625 -231102.059466353
615000 -231110.010252991 7.96431591484545 -231102.045937076
616000 -231110.075336402 8.00373198275933 -231102.071604419
617000 -231110.238995874 8.11897828361109 -231102.12001759
618000 -231110.096272335 7.93433636601398 -231102.161935969
619000 -231110.022386109 7.85595994828101 -231102.166426161
620000 -231109.853124268 7.72312081486961 -231102.130003453
621000 -231109.921490969 7.85024880298837 -231102.071242166
622000 -231109.919702493 7.89520085260249 -231102.02450164
623000 -231109.934901946 7.9399229428187 -231101.994979003
624000 -231109.854985328 7.8853398109807 -231101.969645517
625000 -231109.696274436 7.7666234643618 -231101.929650972
626000 -231109.522030475 7.66593782542384 -231101.85609265
627000 -231109.656476453 7.88623669155666 -231101.770239761
628000 -231109.594698032 7.88480303829735 -231101.709894994
629000 -231109.63020093 7.95785324731895 -231101.672347683
630000 -231109.689994038 8.02304685737811 -231101.666947181
631000 -231109.71846109 8.02488801933176 -231101.693573071
632000 -231109.780874371 8.04057293791179 -231101.740301433
633000 -231109.786936138 8.00139749719445 -231101.785538641
634000 -231109.781226607 7.96486626426781 -231101.816360343
635000 -231109.846805322 8.00665095589261 -231101.840154366
636000 -231109.733089223 7.86955572592593 -231101.863533497
637000 -231109.792613005 7.92409497378676 -231101.868518031
638000 -231109.827607421 7.95546213647101 -231101.872145285
639000 -231109.725222323 7.84566290462795 -231101.879559418
640000 -231109.460765587 7.60549350930111 -231101.855272078
641000 -231109.427708617 7.65878354405696 -231101.768925073
642000 -231109.523274928 7.84423435405887 -231101.679040574
643000 -231109.503795324 7.87757884689483 -231101.626216477
644000 -231109.527261769 7.92890017155905 -231101.598361597
645000 -231109.38215583 7.79837369916512 -231101.583782131
646000 -231109.243068927 7.69176582572637 -231101.551303101
647000 -231109.215654793 7.72886946232138 -231101.486785331
648000 -231109.228356991 7.8282999770725 -231101.400057014
649000 -231109.319540037 7.97110402463939 -231101.348436012
650000 -231109.387578771 8.03851634725126 -231101.349062424
651000 -231109.462131334 8.0658810214724 -231101.396250313
652000 -231109.407992952 7.95866724572563 -231101.449325706
653000 -231109.157679192 7.70270046368192 -231101.454978728
654000 -231109.308594243 7.90379842460796 -231101.404795818
655000 -231109.241865742 7.87230577821918 -231101.369559964
656000 -231109.377656316 8.02472731108353 -231101.352929005
657000 -231109.319792909 7.94580244709673 -231101.373990462
658000 -231109.236389585 7.83467470950404 -231101.401714876
659000 -231109.270473402 7.8743418375865 -231101.396131564
660000 -231109.182901815 7.81065002288344 -231101.372251792
661000 -231109.143085256 7.81590469751521 -231101.327180558
662000 -231109.088740817 7.80975056334516 -231101.278990254
663000 -231109.042339877 7.81502107582948 -231101.227318801
664000 -231109.059939219 7.87527399131182 -231101.184665228
665000 -231109.103747797 7.94973695941349 -231101.154010838
666000 -231109.115390923 7.96548269665531 -231101.149908226
667000 -231109.053728862 7.89090691578624 -231101.162821946
668000 -231108.865488845 7.71735899761852 -231101.148129847
669000 -231108.909892733 7.81881946518769 -231101.091073268
670000 -231109.104128276 8.06416119360797 -231101.039967082
671000 -231109.108722644 8.05795078585813 -231101.050771858
672000 -231109.240697719 8.12857826186189 -231101.112119457
673000 -231109.1071024 7.9415708585714 -231101.165531541
674000 -231108.988395744 7.81380583498067 -231101.174589909
675000 -231108.917824204 7.77758657282958 -231101.140237631
676000 -231109.012659738 7.92618674544723 -231101.086472993
677000 -231109.071072794 8.00549058773552 -231101.065582206
678000 -231109.05336546 7.97525201172746 -231101.078113448
679000 -231108.970064158 7.87164099866832 -231101.098423159
680000 -231108.818974649 7.72301022444116 -231101.095964425
681000 -231108.765512364 7.72068626016915 -231101.044826104
682000 -231108.779858288 7.81628221643045 -231100.963576072
683000 -231108.856258257 7.94469717458044 -231100.911561082
684000 -231108.796205399 7.89898466819198 -231100.897220731
685000 -231108.75000378 7.86733685910206 -231100.882666921
686000 -231108.701099458 7.83983077227326 -231100.861268686
687000 -231108.634303513 7.80588064814611 -231100.828422865
688000 -231108.617019022 7.84066727186003 -231100.77635175
689000 -231108.73172934 7.99226109557592 -231100.739468244
690000 -231108.637152942 7.90282847534622 -231100.734324467
691000 -231108.682565061 7.94802265925328 -231100.734542402
692000 -231108.74572829 7.99326426576707 -231100.752464024
693000 -231108.860049958 8.06365616771224 -231100.79639379
694000 -231108.879100795 8.0331068220098 -231100.845993973
695000 -231108.716553428 7.83402623668912 -231100.882527191
696000 -231108.66579331 7.78654282406579 -231100.879250486
697000 -231108.693289647 7.85667973649051 -231100.836609911
698000 -231108.53075771 7.75909576617211 -231100.771661944
699000 -231108.540425074 7.83834465699656 -231100.702080417
700000 -231108.554230875 7.8984754050616 -231100.65575547
701000 -231108.43755493 7.81525941463195 -231100.622295515
702000 -231108.35186601 7.77688159051361 -231100.574984419
703000 -231108.289273641 7.76845986089696 -231100.52081378
704000 -231108.369792696 7.90255194115537 -231100.467240755
705000 -231108.418069452 7.9770506376769 -231100.441018814
706000 -231108.427593422 7.97135368813248 -231100.456239734
707000 -231108.36468467 7.88770245627642 -231100.476982214
708000 -231108.233748312 7.76279958553669 -231100.470948726
709000 -231108.256906646 7.83684618304434 -231100.420060463
710000 -231108.346562928 7.96743062076705 -231100.379132307
711000 -231108.448947138 8.05771519686937 -231100.391231941
712000 -231108.413116148 7.98367054136269 -231100.429445607
713000 -231108.400865914 7.94185796964185 -231100.459007944
714000 -231108.284442565 7.8212418542605 -231100.463200711
715000 -231108.35774764 7.91208034513464 -231100.445667295
716000 -231108.332649873 7.88886656279216 -231100.44378331
717000 -231108.392577067 7.94330435786943 -231100.449272709
718000 -231108.329847303 7.88150888176078 -231100.448338421
719000 -231108.198504389 7.76938662809418 -231100.429117761
720000 -231108.092600181 7.72493625634305 -231100.367663925
721000 -231108.178453597 7.89154750047385 -231100.286906097
722000 -231108.07337843 7.83163023046077 -231100.2417482
723000 -231108.056276508 7.85125664498161 -231100.205019863
724000 -231107.999252108 7.83485029743844 -231100.164401811
725000 -231107.945412306 7.82017927462311 -231100.125233031
726000 -231108.002345684 7.92555510307237 -231100.076790581
727000 -231108.001290571 7.94499703222119 -231100.056293539
728000 -231107.981171263 7.91286553846289 -231100.068305725
729000 -231107.931841809 7.85169966733933 -231100.080142142
730000 -231107.907637654 7.83266095699464 -231100.074976697
731000 -231108.035513034 7.98376713450967 -231100.051745899
732000 -231108.148151091 8.08879128902265 -231100.059359802
733000 -231108.140955617 8.02553424921568 -231100.115421368
734000 -231108.106104033 7.94807678777453 -231100.158027245
735000 -231107.995723508 7.83327157344214 -231100.162451935
736000 -231108.034996463 7.89929945698229 -231100.135697006
737000 -231107.977317462 7.87242124333322 -231100.104896219
738000 -231108.0162203 7.9368902435108 -231100.079330056
739000 -231107.960945345 7.88435382551945 -231100.076591519
740000 -231107.686986579 7.63173174882837 -231100.05525483
741000 -231107.619311687 7.64931383708815 -231099.96999785
742000 -231107.677565714 7.80057396652852 -231099.876991747
743000 -231107.670534739 7.85561765223505 -231099.814917087
744000 -231107.847645059 8.06225258299017 -231099.785392476
745000 -231107.740860956 7.93626745690549 -231099.804593499
746000 -231107.68877846 7.87709009922219 -231099.811688361
747000 -231107.580212776 7.79064120817283 -231099.789571568
748000 -231107.618634694 7.86909505655023 -231099.749539637
749000 -231107.646061684 7.92594735335614 -231099.720114331
750000 -231107.726491007 8.00008372111492 -231099.726407286
751000 -231107.666499886 7.91414089987702 -231099.752358986
752000 -231107.54786007 7.78772409716558 -231099.760135973
753000 -231107.62212312 7.88275978272208 -231099.739363337
754000 -231107.645020108 7.92803650469888 -231099.716983603
755000 -231107.628706125 7.9180401126393 -231099.710666012
756000 -231107.568287329 7.86320235048345 -231099.705084979
757000 -231107.578312889 7.88851145227073 -231099.689801437
758000 -231107.430783649 7.77059752519849 -231099.660186124
759000 -231107.402300498 7.79319941849575 -231099.60910108
760000 -231107.445604886 7.88242056319308 -231099.563184323
761000 -231107.327514812 7.79462569028021 -231099.532889122
762000 -231107.312155578 7.81837379447644 -231099.493781784
763000 -231107.31792024 7.87477080590864 -231099.443149434
764000 -231107.205175524 7.81431685198765 -231099.390858672
765000 -231107.371507236 8.01516148946106 -231099.356345747
766000 -231107.330132679 7.97259525102681 -231099.357537428
767000 -231107.294126497 7.9143974585255 -231099.379729038
768000 -231107.239524346 7.85684167001768 -231099.382682676
769000 -231107.169917781 7.8134895139521 -231099.356428267
770000 -231107.301633954 7.97777241328117 -231099.323861541
771000 -231107.420631824 8.1049472386485 -231099.315684585
772000 -231107.328778233 7.97947883861778 -231099.349299394
773000 -231107.34285254 7.94845115422483 -231099.394401386
774000 -231107.263564482 7.8570863635301 -231099.406478118
775000 -231107.09278213 7.71518930508712 -231099.377592825
776000 -231107.230989422 7.92003597862514 -231099.310953443
777000 -231107.26882022 7.99028432277191 -231099.278535897
778000 -231107.142647913 7.8541914161599 -231099.288456497
779000 -231107.016564571 7.74059919220274 -231099.275965379
780000 -231106.918425888 7.70759663546307 -231099.210829253
781000 -231106.859635305 7.74148188224855 -231099.118153423
782000 -231106.817461923 7.78235357402939 -231099.035108349
783000 -231106.84166032 7.86708540764719 -231098.974574912
784000 -231106.866799518 7.92688221753898 -231098.9399173
785000 -231106.887140827 7.95265550666861 -231098.93448532
786000 -231106.825950683 7.88098744093892 -231098.944963242
787000 -231106.860990691 7.91333618167668 -231098.947654509
788000 -231106.971234271 8.01972277973278 -231098.951511491
789000 -231106.909253761 7.94108659531692 -231098.968167166
790000 -231106.790080303 7.8150655602595 -231098.975014743
791000 -231106.874817489 7.92516076274078 -231098.949656726
792000 -231106.985927068 8.05402958281595 -231098.931897485
793000 -231107.019020931 8.0723176744998 -231098.946703257
794000 -231107.0166792 8.03277988443855 -231098.983899316
795000 -231106.832435466 7.82839659400203 -231099.004038872
796000 -231106.655343399 7.68428475814221 -231098.971058641
797000 -231106.625380907 7.73555669479942 -231098.889824212
798000 -231106.631074748 7.82484102088231 -231098.806233727
799000 -231106.832869166 8.06886913754046 -231098.764000028
800000 -231106.634346553 7.85320145732558 -231098.781145096
801000 -231106.438569341 7.66580032357457 -231098.772769017
802000 -231106.418950597 7.71826509873246 -231098.700685498
803000 -231106.292581617 7.68726628116292 -231098.605315336
804000 -231106.408797534 7.88792470332748 -231098.520872831
805000 -231106.549524248 8.06675955140548 -231098.482764697
806000 -231106.5261102 8.02650504915274 -231098.499605151
807000 -231106.320658974 7.80760860913519 -231098.513050365
808000 -231106.324686379 7.83515270793881 -231098.489533671
809000 -231106.350385265 7.89391109572261 -231098.456474169
810000 -231106.429965324 7.9919202973523 -231098.438045027
811000 -231106.518644406 8.06375978363399 -231098.454884622
812000 -231106.440169199 7.95239294693936 -231098.487776252
813000 -231106.540751198 8.03393527695735 -231098.506815921
814000 -231106.410560889 7.88785647209018 -231098.522704417
815000 -231106.356613959 7.85082222652766 -231098.505791732
816000 -231106.311313461 7.84068854341419 -231098.470624918
817000 -231106.127897404 7.70649062289356 -231098.421406781
818000 -231106.071166472 7.72885049257438 -231098.342315979
819000 -231106.181401622 7.91106011735264 -231098.270341505
820000 -231106.108696516 7.87647433264124 -231098.232222183
821000 -231106.223070331 8.01437094328289 -231098.208699388
822000 -231105.998294117 7.79111405161852 -231098.207180065
823000 -231105.92001979 7.74617100849609 -231098.173848782
824000 -231106.01208514 7.9022203438658 -231098.109864796
825000 -231105.889133307 7.83824949713009 -231098.05088381
826000 -231106.124900057 8.12320190729454 -231098.00169815
827000 -231106.072556054 8.05986194542816 -231098.012694109
828000 -231105.988993353 7.93938043236341 -231098.049612921
829000 -231105.8785679 7.82533243157308 -231098.053235468
830000 -231105.729724466 7.71010565899749 -231098.019618807
831000 -231105.801527903 7.84528596548861 -231097.956241938
832000 -231105.959600969 8.03918650158458 -231097.920414467
833000 -231105.967488305 8.02345985252404 -231097.944028452
834000 -231105.914224714 7.93159600199339 -231097.982628712
835000 -231105.810005609 7.81904143887226 -231097.99096417
836000 -231105.716215381 7.76128985711338 -231097.954925524
837000 -231105.661020979 7.77452502954106 -231097.886495949
838000 -231105.731581786 7.91587059053793 -231097.815711195
839000 -231105.569732909 7.80283176008493 -231097.766901149
840000 -231105.597778095 7.87532003770457 -231097.722458057
841000 -231105.538899901 7.86422180471333 -231097.674678096
842000 -231105.442627703 7.82246525763604 -231097.620162445
843000 -231105.524638553 7.95066054592491 -231097.573978007
844000 -231105.514654493 7.95265393596273 -231097.562000557
845000 -231105.548153927 7.98154418939934 -231097.566609738
846000 -231105.507207337 7.92962423747731 -231097.5775831
847000 -231105.428543381 7.85124841943805 -231097.577294962
848000 -231105.536479815 7.96600897068029 -231097.570470844
849000 -231105.527939186 7.95750621655143 -231097.570432969
850000 -231105.428578824 7.86032784612905 -231097.568250978
851000 -231105.365288155 7.81794430185591 -231097.547343853
852000 -231105.331359091 7.83074357217594 -231097.500615519
853000 -231105.432348601 7.97803840790018 -231097.454310193
854000 -231105.476448148 8.03129593908455 -231097.445152209
855000 -231105.390543578 7.92243510517365 -231097.468108473
856000 -231105.327998171 7.8557880100337 -231097.472210161
857000 -231105.064176078 7.63702317572939 -231097.427152902
858000 -231105.016395994 7.68985814460316 -231097.326537849
859000 -231105.01470969 7.7887521239436 -231097.225957566
860000 -231105.187965072 8.026805644935 -231097.161159427
861000 -231105.124797308 7.97294364663333 -231097.151853661
862000 -231105.057950515 7.90252552474075 -231097.15542499
863000 -231104.867934596 7.73782787309091 -231097.130106723
864000 -231104.837421756 7.7724773925129 -231097.064944363
865000 -231105.012664847 8.00752419711799 -231097.00514065
866000 -231105.042698704 8.05225164902967 -231096.990447055
867000 -231105.076422571 8.05656323493574 -231097.019859336
868000 -231104.967872605 7.91892580527661 -231097.0489468
869000 -231104.91857646 7.86602866260496 -231097.052547797
870000 -231104.923107676 7.88030368735213 -231097.042803989
871000 -231104.886954104 7.86042866125978 -231097.026525443
872000 -231104.899266671 7.90476732797977 -231096.994499343
873000 -231104.832494557 7.87368138229916 -231096.958813175
874000 -231104.860686306 7.93399585201877 -231096.926690454
875000 -231104.859628695 7.95541675192446 -231096.904211943
876000 -231104.724018431 7.84082826592315 -231096.883190165
877000 -231104.734149374 7.88234435051098 -231096.851805023
878000 -231104.516091052 7.72069101195735 -231096.79540004
879000 -231104.371443548 7.67378502413767 -231096.697658524
880000 -231104.359629565 7.76487524798699 -231096.594754317
881000 -231104.384770982 7.85895675786538 -231096.525814224
882000 -231104.524566379 8.02535970558513 -231096.499206673
883000 -231104.397113899 7.88982550306307 -231096.507288396
884000 -231104.398331992 7.89610113699293 -231096.502230855
885000 -231104.378356578 7.89914983288578 -231096.479206745
886000 -231104.351936671 7.9010999857074 -231096.450836685
887000 -231104.499114134 8.07021276182241 -231096.428901372
888000 -231104.555462651 8.0994638727998 -231096.455998778
889000 -231104.400228054 7.90179058794208 -231096.498437466
890000 -231104.350793164 7.85288229317614 -231096.497910871
891000 -231104.310161667 7.83836573784214 -231096.471795929
892000 -231104.218511967 7.79221674427308 -231096.426295223
893000 -231104.257007944 7.89856173601688 -231096.358446208
894000 -231104.322104506 8.00668312884347 -231096.315421377
895000 -231104.328564313 8.01744273470307 -231096.311121578
896000 -231104.187443077 7.86868034494225 -231096.318762732
897000 -231104.045902113 7.76357656111055 -231096.282325552
898000 -231103.968420225 7.76924636347421 -231096.199173862
899000 -231103.962834068 7.83772196472035 -231096.125112103
900000 -231103.899522256 7.83155799896845 -231096.067964257
901000 -231103.741087488 7.72880505238782 -231096.012282436
902000 -231103.782346803 7.84104317747962 -231095.941303626
903000 -231103.702613691 7.83174532793641 -231095.870868363
904000 -231103.72980759 7.90877802005157 -231095.82102957
905000 -231103.831842379 8.03696491408069 -231095.794877465
906000 -231103.720410885 7.9224425258552 -231095.797968359
907000 -231103.792580334 7.9843702428419 -231095.808210091
908000 -231103.737591396 7.91508570033319 -231095.822505696
909000 -231103.929759868 8.0895395400809 -231095.840220328
910000 -231103.937404889 8.06429036449839 -231095.873114524
911000 -231103.826594176 7.9274336157274 -231095.89916056
912000 -231103.618372455 7.73761295569821 -231095.880759499
913000 -231103.580168507 7.76712498043579 -231095.813043527
914000 -231103.611367433 7.87635807343253 -231095.73500936
915000 -231103.647061466 7.96900246436525 -231095.678059002
916000 -231103.631165621 7.9816349083712 -231095.649530713
917000 -231103.443888585 7.81076992718997 -231095.633118658
918000 -231103.269257136 7.68432906375918 -231095.584928072
919000 -231103.306139789 7.80900469038179 -231095.497135099
920000 -231103.295277855 7.88076231956889 -231095.414515535
921000 -231103.309299413 7.94720091574804 -231095.362098497
922000 -231103.342404916 8.0152154285691 -231095.327189487
923000 -231103.213684885 7.89948321736526 -231095.314201668
924000 -231103.060561286 7.77467793049571 -231095.285883356
925000 -231103.122323807 7.88950153593278 -231095.232822271
926000 -231103.102589872 7.91173504313119 -231095.190854829
927000 -231103.281764868 8.09549122292133 -231095.186273645
928000 -231103.221230404 7.99471230138803 -231095.226518103
929000 -231103.03295197 7.79073346210467 -231095.242218508
930000 -231103.053376006 7.8441002157876 -231095.20927579
931000 -231103.08339496 7.91975877566745 -231095.163636184
932000 -231103.105863135 7.96998779342269 -231095.135875342
933000 -231103.076534599 7.94883778821982 -231095.127696811
934000 -231102.963643101 7.84653733013365 -231095.117105771
935000 -231102.875882932 7.79493423310857 -231095.080948699
936000 -231102.899639746 7.87313511209649 -231095.026504634
937000 -231102.893020111 7.91219964282853 -231094.980820468
938000 -231102.755741116 7.80676656329807 -231094.948974553
939000 -231102.721643105 7.81786345319836 -231094.903779652
940000 -231102.563091046 7.73531485622628 -231094.82777619
941000 -231102.564917784 7.83318493896893 -231094.731732845
942000 -231102.655487053 7.99613509678102 -231094.659351956
943000 -231102.737806618 8.10194854147609 -231094.635858077
944000 -231102.605924446 7.96167269638252 -231094.64425175
945000 -231102.54645608 7.90574159967568 -231094.64071448
946000 -231102.385198334 7.77061754380357 -231094.61458079
947000 -231102.389181211 7.83817197945686 -231094.551009232
948000 -231102.52067393 8.0129098337656 -231094.507764096
949000 -231102.510927493 7.98703263858403 -231094.523894854
950000 -231102.566426214 8.02330272242551 -231094.543123492
951000 -231102.526334051 7.97763981403948 -231094.548694237
952000 -231102.309415362 7.77472182343729 -231094.534693539
953000 -231102.307469753 7.82250585129207 -231094.484963902
954000 -231102.304083583 7.87978618928451 -231094.424297394
955000 -231102.226803924 7.85515602014995 -231094.371647904
956000 -231102.20422786 7.87532814678673 -231094.328899713
957000 -231101.970723621 7.6849709385604 -231094.285752682
958000 -231102.009269577 7.80034727964244 -231094.208922297
959000 -231102.0033821 7.85972031918087 -231094.143661781
960000 -231101.93235985 7.84417811083738 -231094.088181739
961000 -231101.977283825 7.94258399896125 -231094.034699826
962000 -231101.948723701 7.94214983165779 -231094.006573869
963000 -231101.888013916 7.89766367226819 -231093.990350244
964000 -231101.885888859 7.91226493838958 -231093.973623921
965000 -231101.921668577 7.9607106004777 -231093.960957977
966000 -231101.98963314 8.02443989581261 -231093.965193244
967000 -231101.765896133 7.79423052946095 -231093.971665604
968000 -231101.741677848 7.81155317549465 -231093.930124673
969000 -231101.762064065 7.89747337956133 -231093.864590685
970000 -231101.774968785 7.95678221393343 -231093.818186571
971000 -231101.811662609 8.00556934143811 -231093.806093268
972000 -231101.716934099 7.91114751229922 -231093.805786587
973000 -231101.587180486 7.80315907076347 -231093.784021415
974000 -231101.463168465 7.73459980078202 -231093.728568664
975000 -231101.514356725 7.86645893890002 -231093.647897786
976000 -231101.517159605 7.93309831005078 -231093.584061295
977000 -231101.508688005 7.95074678451206 -231093.55794122
978000 -231101.397991878 7.86304203833138 -231093.53494984
979000 -231101.329334524 7.84364020073162 -231093.485694323
980000 -231101.276954883 7.85648709886963 -231093.420467784
981000 -231101.179632979 7.82789396652628 -231093.351739012
982000 -231101.211726481 7.91408112736972 -231093.297645354
983000 -231101.263859646 7.98942299910418 -231093.274436647
984000 -231101.293224377 8.01683235465989 -231093.276392022
985000 -231101.184488584 7.90173825769125 -231093.282750326
986000 -231101.087763676 7.8227061042454 -231093.265057572
987000 -231101.098957022 7.87119943088952 -231093.227757591
988000 -231101.133402019 7.92974959293445 -231093.203652426
989000 -231101.036553244 7.84641303754202 -231093.190140206
990000 -231100.995554801 7.84620566338842 -231093.149349138
991000 -231100.967779448 7.87191499688915 -231093.095864451
992000 -231100.874679668 7.82981552061094 -231093.044864147
993000 -231100.933166912 7.93261247860028 -231093.000554433
994000 -231100.876113861 7.8943960828528 -231092.981717778
995000 -231100.772146346 7.81554962123925 -231092.956596725
996000 -231100.647436899 7.74761209501919 -231092.899824804
997000 -231100.684008278 7.87733143376366 -231092.806676844
998000 -231100.65456275 7.91532415237325 -231092.739238598
999000 -231100.507195171 7.81236723185842 -231092.694827939
1000000 -231100.581607934 7.94478822001649 -231092.636819714
