TimeStep PE_total KE_total ETOT
# Fix print output for fix energy_init
0 -231098.589417314 7.8587111272155 -231090.730706187
# Fix print output for fix energy_out
42000 -231099.748693058 7.86076318220816 -231091.887929876
43000 -231099.894612854 7.85325907886425 -231092.041353775
44000 -231099.849744615 7.94858763174467 -231091.901156983
45000 -231100.028982931 7.92501543434414 -231092.103967497
46000 -231100.036221966 7.9400833296035 -231092.096138636
47000 -231100.20884666 7.93563994950847 -231092.27320671
48000 -231100.141276534 7.93337676882776 -231092.207899765
49000 -231100.019034607 7.90247201923832 -231092.116562588
50000 -231099.984985093 7.94042304059167 -231092.044562052
51000 -231099.91559132 7.96588144642892 -231091.949709874
52000 -231099.882055421 7.95260265893141 -231091.929452762
53000 -231099.923385568 7.98915840038159 -231091.934227168
54000 -231099.933078616 7.98015322162466 -231091.952925394
55000 -231100.117040653 7.95494858864455 -231092.162092064
56000 -231100.374495101 7.95889338911062 -231092.415601712
57000 -231100.222434333 7.83198372016205 -231092.390450613
58000 -231100.188955382 7.99167531213327 -231092.19728007
59000 -231100.183656598 7.93202845429259 -231092.251628144
60000 -231100.335580559 7.95699279199005 -231092.378587767
61000 -231100.306169844 7.98495774791699 -231092.321212096
62000 -231100.193440996 7.88274895682991 -231092.310692039
63000 -231100.363362502 7.96792080841534 -231092.395441694
64000 -231100.636335828 7.93602147740618 -231092.700314351
65000 -231100.480218642 7.91936840043099 -231092.560850242
66000 -231100.62718934 7.9649845522678 -231092.662204788
67000 -231100.876597953 8.02500628316108 -231092.85159167
68000 -231100.565778801 7.86851654361359 -231092.697262257
69000 -231100.788782225 7.9710820522682 -231092.817700173
70000 -231100.49791653 7.90092776348381 -231092.596988767
71000 -231100.749783441 7.95681590791483 -231092.792967533
72000 -231100.962733024 8.08691037283752 -231092.875822651
73000 -231100.497268079 7.91519170722717 -231092.582076372
74000 -231100.441066431 7.99665165841963 -231092.444414773
75000 -231100.507910312 7.9693795222346 -231092.53853079
76000 -231100.447080042 7.85076465865749 -231092.596315383
77000 -231100.771887801 7.97436601077218 -231092.79752179
78000 -231100.8594128 7.88104785346614 -231092.978364947
79000 -231100.992404776 8.00204593674123 -231092.990358839
80000 -231100.887397693 7.91251765737036 -231092.974880036
81000 -231100.731803215 7.87931924251281 -231092.852483972
82000 -231100.957808149 7.92204401492163 -231093.035764134
83000 -231100.934377894 7.99592488304446 -231092.938453011
84000 -231100.708984913 7.88396970851043 -231092.825015204
85000 -231101.121677982 7.9460588602019 -231093.175619122
86000 -231101.283382543 8.00259561629611 -231093.280786927
87000 -231101.202521012 7.96744724417738 -231093.235073768
88000 -231101.063933822 7.94547013803206 -231093.118463684
89000 -231101.319136789 8.00339561014038 -231093.315741179
90000 -231101.254871812 7.9166854623654 -231093.33818635
91000 -231101.08715066 7.92942638170241 -231093.157724278
92000 -231100.974397318 7.90232355644876 -231093.072073762
93000 -231101.261192525 7.99639727404634 -231093.264795251
94000 -231101.189232307 7.93499472884959 -231093.254237578
95000 -231101.270210893 8.03223754372521 -231093.237973349
96000 -231101.049339094 7.91116613350508 -231093.13817296
97000 -231101.099759603 7.96095532814221 -231093.138804275
98000 -231101.183664433 8.00651701106187 -231093.177147422
99000 -231101.194294997 8.01708330653476 -231093.17721169
100000 -231101.275936906 8.01643595779562 -231093.259500948
101000 -231101.36468906 7.89456485276485 -231093.470124207
102000 -231101.342294529 7.95479277778606 -231093.387501751
103000 -231101.363447402 7.85428843253055 -231093.509158969
104000 -231101.540244236 7.90930405604792 -231093.63094018
105000 -231101.526641205 7.99078545953718 -231093.535855745
106000 -231101.696865229 8.02325879300223 -231093.673606436
107000 -231101.54989635 7.92647241721991 -231093.623423933
108000 -231101.479195557 7.93021613458414 -231093.548979422
109000 -231101.571936946 7.96786286755659 -231093.604074078
110000 -231101.527711951 7.89927235040427 -231093.628439601
111000 -231101.600326292 7.94401810054158 -231093.656308191
112000 -231101.622548991 7.94057861361717 -231093.681970377
113000 -231101.525027837 7.88209365988484 -231093.642934177
114000 -231101.614936541 7.9648614347567 -231093.650075106
