TimeStep simtime s1 s2 s3 p1 p2 p3 p1_abs p2_abs p3_abs p1_vir p2_vir p3_vir Px Py Pz
0 0.0 0.0 0.0 0.0 -6.02938143856591e-14 -2.28294538828777e-13 3.68913788406644e-14 -0.0169156277237318 -0.0288217557331112 -0.0137864128990802 -0.0116042936287732 -0.0230097555733488 -0.00861311745645912 1.22710346651529 29.9268878580328 0.0174064850543818
# Fix print output for fix pout0
255000 12.6275 0.00434431138037608 -0.00505097999999983 0.000369539041867165 0.0177268590352465 -0.158226825779639 0.0117609615660631 0.000811231311574982 -0.187048581512521 -0.00202545133305399 0.00613835401777342 -0.18142235258397 0.00347920293734232 -1.18413196432569 27.4870369663702 -0.00733297082197243
260000 12.8775 0.00416571523963966 -0.00515097999999984 0.000632960510242795 0.0152425788667328 -0.157697824766653 0.0146634251820938 -0.00167304885693871 -0.186519580499536 0.000877012282976747 0.00369500545927278 -0.181016395777597 0.00634899761977472 -1.10078339783903 27.4158270645673 0.0272269517780693
265000 13.1275 0.00454303989199784 -0.00525097999999995 0.000396264863432798 0.0188310171224302 -0.146863708713918 0.0137019386475593 0.00191538939875874 -0.175685464446801 -8.44742515578111e-05 0.00723393341257122 -0.170133832012206 0.00502278613536144 -1.31378945471824 27.3385591800297 0.0373750120016185
270000 13.3775 0.00440182067666963 -0.00535097999999979 0.000592301136081168 0.0151612628947438 -0.159154265450825 0.0138665119127132 -0.00175436482892765 -0.187976021183708 8.00990135961455e-05 0.00346241570121987 -0.182073032254457 0.00535452735902901 -1.22246114719462 27.2990166256692 0.000390220406952436
275000 13.6275 0.00469573786487512 -0.00545097999999987 0.000371473214675987 0.0175396976357269 -0.1597981683997 0.0136193032995846 0.000624069912055441 -0.188619924132583 -0.000167109599532464 0.00587335463679008 -0.182840292667204 0.00529241351121407 -1.38754788758149 27.247462129833 -0.0109184019386433
280000 13.8775 0.00489185876705728 -0.00555097999999994 0.000246468401080337 0.0174948268457429 -0.170059254620867 0.0137145543910402 0.000579199122071384 -0.198881010353749 -7.18585080768547e-05 0.00600764425173302 -0.193359720866703 0.00523448092067755 -1.49217636392723 27.2151450285867 -0.0387535158840981
285000 14.1275 0.00465971348156884 -0.00565097999999979 0.000553959966387423 0.015584154250672 -0.180382705178177 0.0141650872269936 -0.00133147347299954 -0.20920446091106 0.000378674327876521 0.00404827398703077 -0.203701736326112 0.00562337182723883 -1.34964674577031 27.1845984868486 -0.0163946541222568
290000 14.3775 0.00506639641123062 -0.0057509799999999 0.000266860589577616 0.0190924343233009 -0.176612680436915 0.0129470798555084 0.00217680659962941 -0.205434436169798 -0.000839333043608746 0.00750181173849631 -0.19968448905332 0.00455015363775522 -1.5801457277305 27.11783770439 0.027306922233777
295000 14.6275 0.00469504879810422 -0.00585097999999989 0.00072094119346558 0.0150143269872036 -0.187626878840265 0.0151433879293942 -0.00190130073646787 -0.216448634573148 0.00135697503027712 0.00339615907148169 -0.210787481654022 0.00672792681029435 -1.35575874024139 27.0972846155658 0.0207949398054454
300000 14.8775 0.00495922310573672 -0.00595097999999981 0.000597853163233245 0.0180121919464453 -0.175508334780082 0.0125199266341972 0.00109656422277379 -0.204330090512965 -0.00126648626491994 0.00643318878267506 -0.198433543958898 0.00406660877553111 -1.50788105058461 27.003219843443 0.0197022527718802
