TimeStep simtime s1 s2 s3 p1 p2 p3 p1_abs p2_abs p3_abs p1_vir p2_vir p3_vir Px Py Pz
0 0.0 0.0 0.0 0.0 -2.12432382795669e-13 5.35294475412229e-14 3.38047811965225e-14 -0.0235906282242816 0.0163475216882423 -0.01885509083199 -0.0181488595407525 0.0218076978659577 -0.0132928904854196 -17.3378798720627 -10.6468573834784 -13.6500331625396
# Fix print output for fix pout0
40000 1.8775 0.000402314050301289 -0.000750980000000219 0.000472267124845922 0.0229604549034177 -0.0170288722827216 0.0199255379096918 -0.000630173320651501 -0.000681350594532838 0.00107044707766802 0.00483342212276983 0.0048158944329911 0.0065928479197756 -17.3696895237503 -10.6737540340372 -13.6539298606282
45000 2.1275 0.000523883867920469 -0.000850980000000224 0.000402302739836714 0.0239474904644337 -0.0258748489842648 0.0179428673542894 0.000356862240364497 -0.00952732729607599 -0.000912223477734391 0.00581703384227686 -0.00404686138024332 0.00463219863703962 -17.4080451919529 -10.7207197504071 -13.6486798273954
50000 2.3775 0.000562733976694321 -0.000950980000000222 0.000521308139906371 0.0236593322627037 -0.026624018628905 0.018877989307087 6.87040386344612e-05 -0.0102764969407162 2.28984750632181e-05 0.00553047609166684 -0.0047733771914226 0.0055569134450201 -17.3841553846694 -10.7753100454196 -13.6614711886987
55000 2.6275 0.000621311234212298 -0.00105098000000022 0.000488580434588294 0.0233521342216766 -0.031393966328787 0.0187153605277052 -0.000238494002392588 -0.0150464446405982 -0.000139730304318581 0.00518939808497226 -0.00958547777109192 0.0054029725219168 -17.4081164359381 -10.7696210609461 -13.6565858481264
60000 2.8775 0.000605122667262646 -0.00115098000000023 0.000646441172730569 0.0235155884550559 -0.0342626793366031 0.0199796233197192 -7.5039769013326e-05 -0.0179151576484143 0.00112453248769544 0.00535905802499499 -0.0124196019714677 0.00669211561886505 -17.3934680351992 -10.7598296562083 -13.6461362638027
65000 3.1275 0.000678004808930279 -0.00125098000000022 0.000616172446789533 0.0232507092528536 -0.0508054899017595 0.0181571826904561 -0.00033991897121565 -0.0344579682135707 -0.000697908141567675 0.00511694902360729 -0.029005347841707 0.00489706765618006 -17.4251851771322 -10.7222490169372 -13.6729093566168
70000 3.3775 0.000794354484822632 -0.00135098000000022 0.000585544842965003 0.0243281293104488 -0.0475897147253906 0.0179007562162555 0.000737501086379588 -0.0312421930372018 -0.000954334615768279 0.00620082616686607 -0.0257613366399479 0.00458052746369588 -17.4233718244985 -10.7703025726648 -13.6592483832801
75000 3.6275 0.000740408856828623 -0.00145098000000022 0.000768024816740664 0.0232017440004905 -0.052963789891911 0.0203094154326256 -0.000388884223578729 -0.0366162682037221 0.00145432460060182 0.0050850210479359 -0.031113388852545 0.00696246925845503 -17.4211028941678 -10.7721250202209 -13.6490139726448
80000 3.8775 0.00085447226317133 -0.00155098000000023 0.000715849804819232 0.0245772709467607 -0.0524387287231554 0.0181194182536522 0.00098664272269152 -0.0360912070349666 -0.000735672578371628 0.00644474289776392 -0.0305733647719452 0.00475091922114838 -17.4305125434461 -10.7185361016798 -13.6748187109032
85000 4.1275 0.000797581498147366 -0.00165098000000022 0.000810969491373108 0.0214923914359862 -0.0751423894173796 0.0190154651887824 -0.00209823678808302 -0.0587948677291907 0.000160374356758592 0.00337234549014819 -0.0533097737271649 0.00570981979718287 -17.4330483013761 -10.7097721628263 -13.6582528008361
90000 4.3775 0.000953125654323008 -0.00175098000000022 0.00079688232946895 0.025172624116589 -0.0712738497610124 0.0180453394497852 0.00158199589251982 -0.0549263280728235 -0.000809751382238572 0.00705094600479634 -0.0494220834580086 0.0047108529398179 -17.4558530745826 -10.6987205599772 -13.6507073189216
95000 4.6275 0.000962311603529147 -0.00185098000000022 0.000863677597171966 0.0227271251788822 -0.0697320849192011 0.0200662409564977 -0.000863503045186976 -0.0533845632310123 0.00121115012447388 0.00460470227627984 -0.0478737269497483 0.00670653062583367 -17.459806224195 -10.7482699277253 -13.6714594452315
100000 4.8775 0.000973520081929427 -0.00195098000000022 0.000936580276447133 0.0238729658704517 -0.0820963209032553 0.0179514778387822 0.000282337646382511 -0.0657487992150664 -0.000903612993241611 0.00576069381560724 -0.0602272857323327 0.00458786779885684 -17.4515398055639 -10.7784156854596 -13.6774779939359
105000 5.1275 0.00106778063285412 -0.00205098000000022 0.000941327280115591 0.0237927554005001 -0.0822982962601276 0.019218246926004 0.0002021271764309 -0.0659507745719388 0.000363156093980157 0.00562731994503122 -0.0604287412473645 0.00591989308133113 -17.4708739040068 -10.7856179172807 -13.6581896710783
110000 5.3775 0.00108996721576292 -0.00215098000000022 0.000959611824876765 0.0228884432287838 -0.100380766126018 0.0182756831988467 -0.000702184995285446 -0.084033244437829 -0.000579407633177119 0.00477420414193445 -0.0785498766313383 0.0049375821681172 -17.4832724162707 -10.7263655422577 -13.6749312346348
115000 5.6275 0.00110758195543176 -0.00225098000000022 0.00106619157730954 0.0238552042679849 -0.0946773473138799 0.0195170616690298 0.000264576043915727 -0.0783298256256911 0.000661970837006025 0.00575482514850686 -0.072853296777225 0.00619318192893373 -17.4635039488572 -10.7482084316991 -13.6672628474752
120000 5.8775 0.00125667219551563 -0.00235098000000023 0.00100677669468515 0.0239382274442146 -0.0942759298701708 0.0183967492719611 0.000347599220145367 -0.0779284081819821 -0.000458341560062705 0.00586132167857586 -0.072415483643327 0.00503359951703522 -17.5085368898862 -10.7804159051424 -13.6725183608857
125000 6.1275 0.00117884393229993 -0.00245098000000022 0.00114777199728111 0.0231704133283826 -0.114150018171282 0.0186984875496819 -0.000420214895686581 -0.0978024964830929 -0.000156603282341873 0.00504223950020091 -0.0923174686723089 0.00537438244811196 -17.4806690839142 -10.768797328869 -13.6549632891104
130000 6.3775 0.00121987521078535 -0.00255098000000023 0.00121696450591944 0.0234725001784511 -0.107161123019164 0.0204120787977861 -0.00011812804561808 -0.0908136013309753 0.00155698796576228 0.00537311118176649 -0.0853243594079691 0.00707629495694522 -17.4869985902302 -10.7939448725491 -13.6822905302922
135000 6.6275 0.0014210328002658 -0.00265098000000022 0.00105325619312909 0.023835334597689 -0.121231442293922 0.0166108763087485 0.00024470637361982 -0.104883920605733 -0.00224421452327532 0.00569413175246331 -0.0994112205820742 0.00333484064477634 -17.5145805520442 -10.8000535676997 -13.6840776425793
140000 6.8775 0.00133530370367439 -0.00275098000000022 0.00128156476648583 0.0235208138770829 -0.121580545172441 0.0199194593259622 -6.98143469863304e-05 -0.105233023484252 0.00106436849393843 0.00537852597993049 -0.0997146823494428 0.00662779876857124 -17.514084906623 -10.8306583381589 -13.6545799390212
145000 7.1275 0.00134478516982715 -0.00285098000000022 0.00135851869797316 0.0233600345432927 -0.121222023177321 0.0188166567435946 -0.000230593680776504 -0.104874501489132 -3.8434088429233e-05 0.00528037626434411 -0.0993894451477421 0.00545241484126891 -17.5006384001737 -10.7674545731747 -13.6893674227784
150000 7.3775 0.0015550540633246 -0.00295098000000022 0.00118974660703872 0.0241769174942574 -0.141162070284423 0.0187175323857214 0.000586289270188225 -0.124814548596234 -0.000137558446302434 0.0060439480974047 -0.11932408478981 0.00539806348331494 -17.5436747560318 -10.8061092359117 -13.6713168857242
155000 7.6275 0.00152088090444298 -0.00305098000000022 0.00134561036178497 0.0243853060270664 -0.130753478048203 0.0189536283562157 0.000794677802997227 -0.114405956360015 9.85375241918841e-05 0.00630639067272471 -0.108873707232394 0.00560253200557597 -17.5391586905312 -10.8148590907002 -13.6813462879842
160000 7.8775 0.0014599068397453 -0.00315098000000022 0.00149722442201818 0.0221095123760896 -0.144100255016344 0.0194391427913178 -0.00148111584797959 -0.127752733328155 0.000584051959293987 0.00400911910966271 -0.12225906114058 0.00609731519133678 -17.5209337624999 -10.8529606283035 -13.6786107341244
165000 8.1275 0.00163427422407965 -0.00325098000000022 0.00136506891924825 0.024302697028182 -0.149211717908977 0.0187554609206588 0.000712068804112781 -0.132864196220788 -9.9629911365042e-05 0.00617983160917042 -0.127352147728936 0.00543038347654423 -17.5452728906871 -10.8315714780931 -13.6822478201621
170000 8.3775 0.00168447386352024 -0.00335098000000022 0.00144469675940283 0.0236320671883497 -0.149208578999309 0.019139097240752 4.14389642804628e-05 -0.13286105731112 0.000284006408728244 0.00553843743001377 -0.127398904339381 0.00584585027926324 -17.5539503806662 -10.9079549979579 -13.6739448431687
175000 8.6275 0.00164032962433471 -0.00345098000000022 0.00155657476202106 0.0237311039994912 -0.161321067133961 0.0186731736921052 0.000140475775422046 -0.144973545445772 -0.000181917139918551 0.00562625107952652 -0.139513625178398 0.00537935603745905 -17.5517211795414 -10.9352046449495 -13.6811027799825
180000 8.8775 0.00178789024729213 -0.00355098000000022 0.00149064502018509 0.02285995579055 -0.157521894160674 0.0180282379014132 -0.000730672433519207 -0.141174372472485 -0.000826852930610639 0.00473909010221897 -0.13566559610076 0.00471356834202467 -17.567576206273 -10.8624429039631 -13.6879366956952
185000 9.1275 0.00174656119966986 -0.00365098000000022 0.00163488728266649 0.0240440352214999 -0.167655082937936 0.0194645065588398 0.000453406997430719 -0.151307561249747 0.000609415726816003 0.00593884755906974 -0.145786759035813 0.00610126991532309 -17.5525606438496 -10.8263996087333 -13.682608512123
190000 9.3775 0.00177755171394187 -0.00375098000000023 0.00164762131156222 0.0224988159253552 -0.17629621736241 0.0180696900833907 -0.00109181229871395 -0.159948695674221 -0.000785400748633081 0.00440002491441939 -0.15440260049173 0.00469852293421926 -17.5907587605487 -10.8517053054228 -13.6889562557335
195000 9.6275 0.00190379289396276 -0.00385098000000022 0.00167077767020915 0.0244318679499831 -0.172141545205619 0.0192603584350136 0.000841239725913877 -0.15579402351743 0.000405267602989838 0.00636853961182786 -0.150260595998866 0.00590280606346592 -17.5802004045146 -10.8549356612183 -13.6800245899549
200000 9.8775 0.00190737645652911 -0.00395098000000022 0.00171359662416119 0.0235750832696895 -0.183635656214172 0.0187639168731551 -1.55449543796669e-05 -0.167288134525983 -9.11739588686883e-05 0.00556218954270998 -0.161806513397923 0.00535480167476025 -17.5845125190109 -10.8641171078681 -13.6834015350327
205000 10.1275 0.00193094738266776 -0.00405098000000022 0.00177101207782641 0.0237167965750524 -0.185355164289715 0.0186432861776213 0.000126168350983159 -0.169007642601526 -0.000211804654402522 0.00562814449252306 -0.163512287968586 0.00529834636399893 -17.5890298728119 -10.8822850753787 -13.7004893483422
210000 10.3775 0.00198914725987917 -0.00415098000000022 0.00183581006223519 0.0234561379606129 -0.192782546366533 0.0194482837369782 -0.000134490263456344 -0.176435024678344 0.000593192904954398 0.00536862092166355 -0.17093866009386 0.00611957251806779 -17.597935194263 -10.8624085631899 -13.6836766599346
215000 10.6275 0.00204492568954524 -0.00425098000000022 0.00183232214046252 0.0244132753563352 -0.201138970736725 0.018858692534648 0.000822647132266023 -0.184791449048536 3.60170262418935e-06 0.0063096684875177 -0.179243192698946 0.00548871922611015 -17.5992095379548 -10.9242845752836 -13.6964181867599
220000 10.8775 0.00205185477060401 -0.00435098000000022 0.00190192174333012 0.0220755272996117 -0.198698061272453 0.0194824555841515 -0.00151510092445748 -0.182350539584264 0.00062736475212768 0.00396026370001233 -0.176796921633384 0.00613751308084317 -17.6146816509023 -10.8628278546951 -13.6880703059267
225000 11.1275 0.0021621897007787 -0.00445098000000022 0.00193665226163387 0.0250794075008174 -0.207547291938063 0.0171254712632908 0.0014887792767482 -0.191199770249874 -0.00172961956873301 0.00698883775846348 -0.18567244685815 0.0037413398603621 -17.6304985927066 -10.8835398839889 -13.6902709129134
230000 11.3775 0.00214456302686226 -0.00455098000000022 0.00198432101652647 0.0227767780327173 -0.21144820810526 0.020490326485229 -0.000813850191351915 -0.195100686417071 0.00163523565320516 0.00469555094502618 -0.189576084117896 0.00714558511288535 -17.6086557822141 -10.8811971514019 -13.6995697354371
235000 11.6275 0.00227885652760144 -0.00465098000000022 0.0019353746416296 0.024534990345203 -0.222067347288352 0.0176441113128817 0.000944362121133785 -0.205719825600163 -0.00121097951914213 0.00641716285300321 -0.20023302610742 0.00436500848896792 -17.6415239432666 -10.9396296704609 -13.6930958408093
240000 11.8775 0.00219787413804801 -0.00475098000000022 0.00214690362311734 0.0220156419171257 -0.217549273208956 0.0200033326409071 -0.00157498630694354 -0.201201751520767 0.00114824180888331 0.0039614797260527 -0.19574577350231 0.00670026860427575 -17.6343403529721 -10.9911870396626 -13.6957134972049
245000 12.1275 0.00234353514562746 -0.00485098000000022 0.00205301375937484 0.024663599683345 -0.228495695240535 0.0181158837969712 0.00107297145927577 -0.212148173552346 -0.000739207035052639 0.00652874036138051 -0.206650298031426 0.00480840893145783 -17.6385634174185 -10.9740236585469 -13.699611321876
250000 12.3775 0.00233477767772621 -0.00495098000000022 0.00215645507824883 0.0231271453270279 -0.235267371355295 0.0194418926489129 -0.000463482897041329 -0.218919849667106 0.000586801816889135 0.00502241125912668 -0.213410289950715 0.00613215715190484 -17.6437418238493 -10.9684095530333 -13.6977064823145
255000 12.6275 0.0024343598794703 -0.00505098000000022 0.00213788897107323 0.0239088658652068 -0.239053986652941 0.0178611182533852 0.000318237641137607 -0.222706464964752 -0.000993972578638596 0.0057954915515115 -0.217196729562122 0.00458534500124782 -17.6696518620865 -10.9850254594969 -13.7045208347348
260000 12.8775 0.00244091197920937 -0.00515098000000022 0.00222618410439559 0.0234892476423624 -0.242181442661101 0.0194196629207068 -0.000101380581706797 -0.225833920972912 0.000564572088683038 0.00538908517901352 -0.220384608021552 0.00614026313384165 -17.6601654990215 -10.983450527852 -13.6929375864787
265000 13.1275 0.00248096051389479 -0.00525098000000022 0.00227230319856389 0.0231859305564229 -0.253362563243718 0.0187736800726477 -0.000404697667646286 -0.237015041555529 -8.14107593760554e-05 0.00513369571750904 -0.231526812425756 0.0054152920380779 -17.6525866561718 -10.9050434487538 -13.7058501330417
270000 13.3775 0.00249044132759358 -0.00535098000000022 0.00234985746021607 0.0238918810827698 -0.250585091347076 0.0188068111263006 0.00030125285870059 -0.234237569658887 -4.82797057231668e-05 0.00578801999843741 -0.228741123782356 0.0055121879714637 -17.6709623868455 -10.928767123939 -13.7040192331084
275000 13.6275 0.00259349437202182 -0.00545098000000022 0.00232419183486647 0.0237003051233612 -0.265727651540649 0.0198731295956393 0.000109676899292033 -0.24938012985246 0.00101803876361548 0.00561979098771686 -0.243925413450392 0.00660084346540925 -17.693603029449 -10.9657878195358 -13.6889714763813
280000 13.8775 0.00263773445215763 -0.00555098000000022 0.00238590893420675 0.0229060686012024 -0.26447333377985 0.0172321137037089 -0.000684559622866836 -0.248125812091661 -0.00162297712831486 0.00485592534739966 -0.242644650853328 0.00389297324032911 -17.6761492594188 -11.0708253233245 -13.72237249196
285000 14.1275 0.00263817795547079 -0.00565098000000022 0.00244481934989172 0.0247840961988352 -0.269358633151629 0.0199100085819354 0.00119346797476597 -0.25301111146344 0.0010549177499116 0.00670060977266233 -0.24749648934451 0.00654479158590187 -17.6854745070155 -11.0640094742148 -13.6927748785552
290000 14.3775 0.0027130870309932 -0.00575098000000022 0.00247915206269337 0.0229177732463443 -0.280887592582812 0.0185265142027992 -0.000672854977724885 -0.264540070894623 -0.000328576629224566 0.00484327970606655 -0.259024434113109 0.00521706144017907 -17.7132733145504 -10.9877154407079 -13.7070247185015
295000 14.6275 0.0027690058329592 -0.00585098000000022 0.00249757932191917 0.0237624549191938 -0.277934220339156 0.0186301876173529 0.000171826695124562 -0.261586698650967 -0.00022490321467094 0.00568234907120349 -0.256060643336127 0.00527244765094991 -17.7101790784187 -11.0220716254153 -13.7132375405096
300000 14.8775 0.00277775214532178 -0.00595098000000022 0.00256417651524032 0.0233061856750124 -0.298414120457219 0.0194020243282993 -0.000284442549056754 -0.28206659876903 0.000546933496275548 0.00524535175152364 -0.276526254638541 0.00603796324173978 -17.6939055838958 -11.0403365605362 -13.7093798005736
305000 15.1275 0.00283565198588758 -0.00605098000000022 0.00263452405099463 0.0234806807963791 -0.283412817623088 0.0182063255124639 -0.000109947427690073 -0.267065295934899 -0.000648765319559909 0.00541801000551384 -0.261560579773098 0.00484906833307952 -17.7269491090511 -11.0304787625498 -13.7031227353634
310000 15.3775 0.0028804563064942 -0.00615098000000022 0.00264458927590196 0.0240421215860233 -0.300368570224461 0.0196203160726132 0.000451493361954105 -0.284021048536272 0.000765225240589408 0.00596319922430463 -0.278533924317542 0.00629925668126816 -17.7277456137821 -10.9776476584072 -13.7230844915198
315000 15.6275 0.00294621681192071 -0.00625098000000022 0.00265045547189854 0.0232151586273795 -0.313452078765434 0.0172860833975453 -0.000375469596689662 -0.297104557077245 -0.00156900743447854 0.00512386023508719 -0.291592791048952 0.00400708530824785 -17.7335252048067 -10.998880059904 -13.7020677623922
320000 15.8775 0.00295571155914766 -0.00635098000000022 0.0027737904859759 0.0241304326737215 -0.308184801484556 0.0200024020959722 0.000539804449652289 -0.291837279796367 0.00114731126394841 0.00601777999498875 -0.286328932105652 0.00666198363954063 -17.7234732138405 -11.0000666266668 -13.7192252121745
325000 16.1275 0.00297187361781752 -0.00645098000000022 0.0027954012674922 0.0226234042246809 -0.324850625087926 0.0191175886196755 -0.000967223999388284 -0.308503103399737 0.000262497787651677 0.00453349972128701 -0.302981616301001 0.00580071337459203 -17.7381845468904 -11.0949736278709 -13.714955309428
330000 16.3775 0.00311175244858485 -0.00655098000000022 0.0027656870690898 0.0244214366017049 -0.322996505215629 0.0173517733182104 0.000830808377635719 -0.306648983527441 -0.00150331751381337 0.00631328224521943 -0.30110901158278 0.00400893189686612 -17.7626576393544 -11.0726767251369 -13.7198391018002
335000 16.6275 0.00307710634766239 -0.00665098000000022 0.00291010687042729 0.0232024098938085 -0.32628732259596 0.0206625759719245 -0.000388218330260709 -0.309939800907771 0.00180748513990074 0.00511281859999339 -0.304375034342156 0.00732341726252127 -17.7395195914041 -11.0776993805401 -13.7107178816314
340000 16.8775 0.00311900063121253 -0.00675098000000022 0.00291309664898674 0.023459906524428 -0.343084393765636 0.0179194424198842 -0.000130721699641212 -0.326736872077447 -0.00093564841213961 0.00535183039464821 -0.321234906722002 0.00463088318067963 -17.7624819903262 -11.0473167159073 -13.7316428813935
345000 17.1275 0.00323375330770758 -0.00685098000000023 0.00292250028001888 0.02393774084723 -0.338704270239088 0.0191519919315592 0.000347112623160787 -0.322356748550899 0.000296901099535395 0.00580915767919466 -0.316864345295488 0.00587156269604231 -17.7655195345832 -11.0189721899784 -13.7253990472126
350000 17.3775 0.00317222077935601 -0.00695098000000022 0.00305114807777661 0.0233778435868045 -0.353326877103681 0.0185314991716966 -0.000212784637264667 -0.336979355415492 -0.000323591660327209 0.00529131810903104 -0.33150456613595 0.00527430514928258 -17.7705744207015 -11.0534789569668 -13.7096563453841
355000 17.6275 0.00330324770376725 -0.00705098000000023 0.0030069398111247 0.0235207350690574 -0.356663696544035 0.018773562634662 -6.9893155011806e-05 -0.340316174855847 -8.15281973617837e-05 0.00544936961056209 -0.334860696076765 0.00547815136600313 -17.7851130829997 -11.0298415965041 -13.7222520780283
360000 17.8775 0.00333186930972278 -0.00715098000000022 0.00307210563878537 0.023742842653058 -0.360246199643284 0.0192809120534632 0.000152214428988797 -0.343898677955095 0.000425821221439383 0.00563047791340023 -0.338379389880448 0.00599018869814824 -17.7938259587072 -11.0918450872368 -13.7298213391574
365000 18.1275 0.00333963763528722 -0.00725098000000022 0.00314140471153873 0.0235593239028523 -0.375576677393888 0.0182856968356889 -3.13043212168824e-05 -0.359229155705699 -0.000569393996334942 0.00545609867733207 -0.353749753977863 0.00501711982211972 -17.7774814415903 -11.09408369266 -13.7311502787336
370000 18.3775 0.00338722833835315 -0.00735098000000022 0.00320352996952481 0.0234780943308573 -0.368578111189082 0.0194996066796202 -0.000112533893211877 -0.352230589500893 0.000644515847596365 0.00543136096489839 -0.346779378610104 0.0061943726181064 -17.7981201210861 -11.0510157880608 -13.7196923269991
375000 18.6275 0.00349020869743648 -0.00745098000000022 0.00316574777766475 0.0239484060541116 -0.386248287734806 0.0193788248936933 0.000357777830042438 -0.369900766046617 0.000523734061669482 0.00589741086084535 -0.364411025606544 0.00607187731148253 -17.8087641768959 -11.1193753734832 -13.7273292043437
380000 18.8775 0.00349106827683723 -0.00755098000000023 0.00324589655388366 0.0241247067047434 -0.38793584374292 0.0173156351428093 0.000534078480674153 -0.371588322054731 -0.00153945568921453 0.00605576614906634 -0.366123142832513 0.00401757087707323 -17.8074970095415 -11.1896257665817 -13.7278071381376
385000 19.1275 0.00347612436924499 -0.00765098000000022 0.00338096578738137 0.0221085462733395 -0.395964768366772 0.0205312434103262 -0.00148208195072966 -0.379617246678583 0.00167615257830235 0.00407131517446713 -0.374157758947825 0.00721030015145391 -17.8160864467032 -11.1159118480716 -13.7264700316999
390000 19.3775 0.00362057380293207 -0.00775098000000022 0.00330598958150856 0.0249631485591043 -0.406721330239583 0.0173752216871838 0.00137252033503515 -0.390373808551394 -0.00147986914483997 0.00693236624845308 -0.384887343897077 0.00403031857743585 -17.8126864737711 -11.0860641439779 -13.7412222443454
395000 19.6275 0.00361410038888287 -0.00785098000000022 0.00337013072037185 0.0226717631300326 -0.41052225195103 0.0194327706765202 -0.000918865094036581 -0.394174730262841 0.000577679844496354 0.00464924768438583 -0.388729613117013 0.00613375008478612 -17.8290981371604 -11.0852056280019 -13.7217057235459
400000 19.8775 0.00364799442079587 -0.00795098000000022 0.003488370779551 0.0239668293391595 -0.413807076064642 0.0194300557921298 0.000376201115090327 -0.397459554376454 0.000574964960106023 0.00587940952867444 -0.391988821980369 0.00614179371827418 -17.8366258969325 -11.168182894703 -13.7336899581753
405000 20.1275 0.00372543219337042 -0.00805098000000023 0.00344443859015803 0.0231280965234092 -0.425604223784947 0.0175247029164144 -0.000462531700660037 -0.409256702096758 -0.00133038791560943 0.00505046598043224 -0.403792965518939 0.00425996207349256 -17.8364755037398 -11.1927599783489 -13.7383981068738
410000 20.3775 0.00375880920331561 -0.00815098000000022 0.00350956207990107 0.0234310606678356 -0.428870847088343 0.0199117559124401 -0.000159567556233597 -0.412523325400154 0.0010566650804163 0.00532367108622667 -0.406980620628283 0.00658129482822576 -17.845788438176 -11.2009983754038 -13.7367771365407
415000 20.6275 0.00377273999589099 -0.00825098000000022 0.00361356814481565 0.0246742992891068 -0.440902181388658 0.0181334377108966 0.00108367106503762 -0.424554659700469 -0.000721653121127173 0.00660086890728141 -0.419066335644563 0.00484664015640842 -17.8489794672194 -11.183987169537 -13.7382663947012
420000 20.8775 0.00387020967180905 -0.00835098000000022 0.00357135954439582 0.022832882915752 -0.442495805662373 0.019574899381244 -0.000757745308317221 -0.426148283974184 0.00071980854922022 0.00476976970747365 -0.420666061234003 0.00625828510038993 -17.8608264009272 -11.1129357316314 -13.7332487968705
425000 21.1275 0.00385913791706245 -0.00845098000000023 0.00368265094884829 0.0242245917112666 -0.453935759934354 0.017965495158087 0.000633963487197436 -0.437588238246165 -0.000889595673936824 0.00615277597337957 -0.432109429099588 0.0046715270193576 -17.8500610324042 -11.1732291663199 -13.7380504888537
430000 21.3775 0.003898750571499 -0.00855098000000023 0.00373372066345217 0.0220513798219269 -0.456834143018897 0.0194635629949586 -0.00153924840214234 -0.440486621330708 0.000608472162934824 0.00396192530550089 -0.435023254879847 0.00619539864350011 -17.8764419057026 -11.0927637868872 -13.74645616037
435000 21.6275 0.00394439692399978 -0.00865098000000022 0.0037783178315874 0.0242117372102636 -0.466281875548704 0.0191461891787998 0.000621108986194388 -0.449934353860516 0.000291098346775982 0.00610456933664409 -0.444412863348505 0.00585555362955356 -17.8635890287591 -11.1664928197132 -13.7427188905825
440000 21.8775 0.00407345555516833 -0.00875098000000023 0.00373237367801881 0.024527797030279 -0.475837497262624 0.0180936722756206 0.000937168806209779 -0.459489975574435 -0.000761418556403182 0.00643262768458157 -0.453944442441791 0.00476565977155918 -17.8825837394131 -11.1910861323686 -13.737559810414
445000 22.1275 0.00405125530466313 -0.00885098000000022 0.00383519728564224 0.0227918506255823 -0.477931831806259 0.0193761361498978 -0.000798777598486868 -0.46158431011807 0.000521045317874011 0.00468095737448622 -0.456059226959111 0.00606765425196552 -17.887347691692 -11.2452998369136 -13.7505389512411
450000 22.3775 0.00404997730256267 -0.00895098000000022 0.00393361426722099 0.0244640212438624 -0.48678295890749 0.0187728328994468 0.000873393019793204 -0.470435437219301 -8.2257932577034e-05 0.00640614488906011 -0.464909759319568 0.00542844039916197 -17.8903501971607 -11.2114657414929 -13.7341747503152
455000 22.6275 0.00415941983646738 -0.00905098000000022 0.00392620996180897 0.0229774429922209 -0.492698738046232 0.0188473243943021 -0.000613185231848301 -0.476351216358043 -7.7664377216978e-06 0.004937763827689 -0.470901220147313 0.00555742209571654 -17.897547179954 -11.2061813919262 -13.7582498631528
460000 22.8775 0.00418338410116689 -0.00915098000000022 0.00394967074874556 0.0237415932949323 -0.503177391320529 0.018695293108783 0.000150965070863131 -0.48682986963234 -0.000159797723240752 0.00571266124626928 -0.481348802707833 0.00536987974919203 -17.9008529638334 -11.2635729388354 -13.7431391238579
465000 23.1275 0.00420633724703075 -0.00925098000000022 0.00405639071993088 0.0233342229606427 -0.511667235050358 0.0192192980838296 -0.000256405263426552 -0.495319713362169 0.000364207251805847 0.0053184647060984 -0.489851486898892 0.00589917768260235 -17.9062926226357 -11.3010184295873 -13.7489133320505
