VARIABLES= "Time" "Px_mean" "Py_mean" "Pz_mean" "Px_min" "Px_max" "Px_std" "Px_var" "Py_min" "Py_max" "Py_std" "Py_var" "Pz_min" "Pz_max" "Pz_std" "Pz_var" "|Px|_mean" "|Py|_mean" "|Pz|_mean" "|P|_mean" "qdiff_absmax"
0.000000e+00 -4.123083e-02 2.654991e-02 -3.873155e-03 -1.716631e-01 1.649260e-01 1.205627e-01 1.453537e-02 -1.858276e-01 1.906476e-01 1.446501e-01 2.092366e-02 -1.774589e-01 1.870711e-01 1.395927e-01 1.948612e-02 1.260213e-01 1.457513e-01 1.385387e-01 2.391104e-01 0.000e+00
1.000000e+04 -4.070925e-02 2.640102e-02 -3.961513e-03 -1.859651e-01 1.699158e-01 1.212993e-01 1.471352e-02 -1.865192e-01 1.880378e-01 1.437795e-01 2.067254e-02 -1.830867e-01 1.781179e-01 1.412551e-01 1.995299e-02 1.265663e-01 1.448775e-01 1.402129e-01 2.398165e-01 0.000e+00
2.000000e+04 -4.148672e-02 2.662407e-02 -4.365126e-03 -1.773236e-01 1.699538e-01 1.217312e-01 1.481849e-02 -1.889804e-01 1.843955e-01 1.432617e-01 2.052391e-02 -1.809785e-01 1.900550e-01 1.416853e-01 2.007474e-02 1.270599e-01 1.443560e-01 1.406006e-01 2.401456e-01 0.000e+00
3.000000e+04 -4.083693e-02 2.656803e-02 -4.189117e-03 -1.867249e-01 1.724001e-01 1.214846e-01 1.475852e-02 -1.862555e-01 1.820930e-01 1.414760e-01 2.001545e-02 -1.810004e-01 1.889240e-01 1.427201e-01 2.036902e-02 1.267727e-01 1.426525e-01 1.416736e-01 2.394663e-01 0.000e+00
4.000000e+04 -4.157863e-02 2.595477e-02 -3.843557e-03 -1.783417e-01 1.660488e-01 1.220715e-01 1.490145e-02 -1.820749e-01 1.834034e-01 1.409166e-01 1.985749e-02 -2.005504e-01 1.816022e-01 1.417038e-01 2.007997e-02 1.275721e-01 1.419709e-01 1.407051e-01 2.388829e-01 0.000e+00
5.000000e+04 -4.179379e-02 2.433155e-02 -3.628940e-03 -1.837024e-01 1.720440e-01 1.237199e-01 1.530661e-02 -1.770191e-01 1.808100e-01 1.400018e-01 1.960051e-02 -1.810110e-01 1.845884e-01 1.420822e-01 2.018734e-02 1.291701e-01 1.408450e-01 1.410407e-01 2.392952e-01 0.000e+00
6.000000e+04 -4.206141e-02 2.542261e-02 -3.836392e-03 -1.868553e-01 1.733765e-01 1.240716e-01 1.539375e-02 -1.836985e-01 1.818745e-01 1.396588e-01 1.950459e-02 -1.832041e-01 1.840958e-01 1.424505e-01 2.029215e-02 1.296022e-01 1.406312e-01 1.413889e-01 2.396380e-01 0.000e+00
7.000000e+04 -4.241286e-02 2.445184e-02 -3.793876e-03 -1.831820e-01 1.678551e-01 1.249444e-01 1.561110e-02 -1.808084e-01 1.818560e-01 1.386970e-01 1.923685e-02 -1.797431e-01 1.816321e-01 1.422987e-01 2.024893e-02 1.306239e-01 1.394834e-01 1.412965e-01 2.394166e-01 0.000e+00
8.000000e+04 -4.201174e-02 2.606979e-02 -4.506043e-03 -1.796224e-01 1.640292e-01 1.239134e-01 1.535453e-02 -1.742129e-01 1.831112e-01 1.381820e-01 1.909426e-02 -1.840868e-01 1.970145e-01 1.431260e-01 2.048506e-02 1.295192e-01 1.393018e-01 1.421446e-01 2.391944e-01 0.000e+00
9.000000e+04 -4.262399e-02 2.602932e-02 -4.559084e-03 -1.858154e-01 1.689349e-01 1.244666e-01 1.549194e-02 -1.771246e-01 1.799951e-01 1.366948e-01 1.868547e-02 -1.863863e-01 1.824949e-01 1.441797e-01 2.078777e-02 1.302248e-01 1.377683e-01 1.431517e-01 2.393451e-01 0.000e+00
1.000000e+05 -4.231221e-02 2.536551e-02 -4.024364e-03 -1.839461e-01 1.798615e-01 1.252135e-01 1.567842e-02 -1.754872e-01 1.842530e-01 1.361586e-01 1.853917e-02 -1.987059e-01 1.895112e-01 1.444588e-01 2.086833e-02 1.307657e-01 1.371309e-01 1.434188e-01 2.394655e-01 0.000e+00
1.100000e+05 -4.263364e-02 2.566898e-02 -4.476466e-03 -1.758843e-01 1.683753e-01 1.250833e-01 1.564584e-02 -1.819080e-01 1.864650e-01 1.357300e-01 1.842264e-02 -1.834277e-01 1.896124e-01 1.435801e-01 2.061524e-02 1.307539e-01 1.367250e-01 1.425745e-01 2.387265e-01 0.000e+00
1.200000e+05 -4.267335e-02 2.525044e-02 -3.239204e-03 -1.744720e-01 1.752639e-01 1.246035e-01 1.552604e-02 -1.815743e-01 1.759622e-01 1.344517e-01 1.807727e-02 -1.890056e-01 1.934540e-01 1.452518e-01 2.109810e-02 1.304186e-01 1.354078e-01 1.441901e-01 2.387118e-01 0.000e+00
1.300000e+05 -4.270414e-02 2.512906e-02 -4.595397e-03 -1.848022e-01 1.719471e-01 1.261909e-01 1.592415e-02 -1.792283e-01 1.740257e-01 1.337727e-01 1.789513e-02 -1.896365e-01 1.876301e-01 1.445370e-01 2.089094e-02 1.318553e-01 1.348020e-01 1.435616e-01 2.387573e-01 0.000e+00
1.400000e+05 -4.257335e-02 2.443693e-02 -3.949275e-03 -1.830216e-01 1.757740e-01 1.271474e-01 1.616646e-02 -1.740607e-01 1.744285e-01 1.320103e-01 1.742672e-02 -1.877733e-01 1.919814e-01 1.459423e-01 2.129916e-02 1.327163e-01 1.328403e-01 1.448911e-01 2.389964e-01 0.000e+00
1.500000e+05 -4.278472e-02 2.426299e-02 -4.200973e-03 -1.786797e-01 1.721883e-01 1.265045e-01 1.600339e-02 -1.744655e-01 1.769250e-01 1.316588e-01 1.733405e-02 -1.873891e-01 1.909904e-01 1.450039e-01 2.102612e-02 1.322257e-01 1.324860e-01 1.440589e-01 2.379424e-01 0.000e+00
1.600000e+05 -4.301598e-02 2.374061e-02 -4.175018e-03 -1.812740e-01 1.739919e-01 1.273865e-01 1.622731e-02 -1.670119e-01 1.781763e-01 1.310871e-01 1.718384e-02 -1.891793e-01 1.837329e-01 1.454729e-01 2.116237e-02 1.331562e-01 1.318153e-01 1.444482e-01 2.383574e-01 0.000e+00
1.700000e+05 -4.356868e-02 2.284459e-02 -3.842139e-03 -1.833087e-01 1.786093e-01 1.283770e-01 1.648065e-02 -1.749885e-01 1.706928e-01 1.301477e-01 1.693842e-02 -1.929235e-01 1.877305e-01 1.460327e-01 2.132554e-02 1.341954e-01 1.307466e-01 1.450230e-01 2.387226e-01 0.000e+00
1.800000e+05 -4.324424e-02 2.434829e-02 -4.040567e-03 -1.870726e-01 1.776997e-01 1.283696e-01 1.647877e-02 -1.779903e-01 1.743810e-01 1.293413e-01 1.672916e-02 -1.930316e-01 1.913614e-01 1.473810e-01 2.172117e-02 1.341404e-01 1.302235e-01 1.464154e-01 2.392212e-01 0.000e+00
1.900000e+05 -4.350308e-02 2.455189e-02 -3.825890e-03 -1.802323e-01 1.808334e-01 1.277761e-01 1.632672e-02 -1.626402e-01 1.713584e-01 1.281858e-01 1.643160e-02 -1.860700e-01 1.886720e-01 1.477761e-01 2.183778e-02 1.336525e-01 1.291208e-01 1.468552e-01 2.385860e-01 0.000e+00
2.000000e+05 -4.351365e-02 2.391581e-02 -3.631428e-03 -1.820218e-01 1.703609e-01 1.283239e-01 1.646702e-02 -1.733517e-01 1.723749e-01 1.280429e-01 1.639497e-02 -1.865210e-01 1.923349e-01 1.471388e-01 2.164982e-02 1.342708e-01 1.287996e-01 1.461716e-01 2.383495e-01 0.000e+00
2.100000e+05 -4.368487e-02 2.373151e-02 -3.474143e-03 -1.859037e-01 1.806637e-01 1.293156e-01 1.672252e-02 -1.750289e-01 1.709177e-01 1.268885e-01 1.610070e-02 -1.871877e-01 1.927592e-01 1.472054e-01 2.166942e-02 1.351284e-01 1.276483e-01 1.462554e-01 2.382985e-01 0.000e+00
2.200000e+05 -4.385423e-02 2.404836e-02 -3.633468e-03 -1.794450e-01 1.704610e-01 1.289773e-01 1.663515e-02 -1.670053e-01 1.704336e-01 1.255821e-01 1.577085e-02 -1.975186e-01 1.912299e-01 1.489885e-01 2.219759e-02 1.349038e-01 1.264501e-01 1.480441e-01 2.385971e-01 0.000e+00
2.300000e+05 -4.307048e-02 2.361009e-02 -4.445453e-03 -1.852392e-01 1.803243e-01 1.297754e-01 1.684166e-02 -1.630078e-01 1.664263e-01 1.247656e-01 1.556645e-02 -1.895849e-01 1.877293e-01 1.482285e-01 2.197170e-02 1.355207e-01 1.255798e-01 1.473152e-01 2.379777e-01 0.000e+00
2.400000e+05 -4.444284e-02 2.267419e-02 -4.458158e-03 -1.815874e-01 1.756161e-01 1.308529e-01 1.712248e-02 -1.622760e-01 1.620224e-01 1.234411e-01 1.523770e-02 -1.846148e-01 1.927478e-01 1.487957e-01 2.214015e-02 1.368609e-01 1.240476e-01 1.478332e-01 2.383587e-01 0.000e+00
2.500000e+05 -4.408862e-02 2.267812e-02 -4.173356e-03 -1.863360e-01 1.803979e-01 1.314551e-01 1.728045e-02 -1.610271e-01 1.667381e-01 1.235910e-01 1.527473e-02 -1.883387e-01 1.897531e-01 1.489920e-01 2.219862e-02 1.374021e-01 1.242251e-01 1.480315e-01 2.388334e-01 0.000e+00
2.600000e+05 -4.346503e-02 2.246434e-02 -4.470384e-03 -1.879372e-01 1.783488e-01 1.310590e-01 1.717646e-02 -1.664066e-01 1.656128e-01 1.226952e-01 1.505411e-02 -1.862605e-01 1.860059e-01 1.490104e-01 2.220409e-02 1.367762e-01 1.232708e-01 1.480962e-01 2.380408e-01 0.000e+00
2.700000e+05 -4.461782e-02 2.215796e-02 -3.825417e-03 -1.796983e-01 1.781586e-01 1.307561e-01 1.709717e-02 -1.599457e-01 1.636352e-01 1.216630e-01 1.480188e-02 -1.882573e-01 1.938343e-01 1.498083e-01 2.244251e-02 1.369266e-01 1.222594e-01 1.488922e-01 2.380193e-01 0.000e+00
2.800000e+05 -4.346886e-02 2.122440e-02 -3.868870e-03 -1.876748e-01 1.769847e-01 1.315399e-01 1.730274e-02 -1.656167e-01 1.661417e-01 1.205827e-01 1.454018e-02 -1.921430e-01 1.878301e-01 1.503428e-01 2.260295e-02 1.373268e-01 1.209629e-01 1.494245e-01 2.379335e-01 0.000e+00
2.900000e+05 -4.438660e-02 2.193454e-02 -3.440005e-03 -1.833342e-01 1.770393e-01 1.324622e-01 1.754622e-02 -1.564693e-01 1.642837e-01 1.186325e-01 1.407367e-02 -1.941518e-01 1.915532e-01 1.507063e-01 2.271237e-02 1.384725e-01 1.192393e-01 1.497501e-01 2.379179e-01 0.000e+00
3.000000e+05 -4.468864e-02 2.202312e-02 -4.209841e-03 -1.826178e-01 1.773249e-01 1.328647e-01 1.765304e-02 -1.649629e-01 1.567997e-01 1.183350e-01 1.400318e-02 -1.914030e-01 1.903635e-01 1.515004e-01 2.295238e-02 1.388845e-01 1.188051e-01 1.506169e-01 2.385702e-01 0.000e+00
