TimeStep	simtime	s1	s2	s3	p1	p2	p3	Px	Py	Pz
680000	33.8775	0.00581648	-0.01355098	0.006076923	-0.001461072	-1.198169484	-0.002173569	-18.28476098	-6.606494169	-13.82882599
685000	34.1275	0.005905827	-0.01365098	0.006042897	-0.001422401	-1.212086347	-0.004134296	-18.3068871	-6.656710077	-13.83435571
690000	34.3775	0.005935715	-0.01375098	0.006105539	-0.00197863	-1.212226216	-0.002063537	-18.29883229	-6.824840795	-13.82965541
695000	34.6275	0.006028585	-0.01385098	0.006141669	-0.000140716	-1.217994028	-0.004261237	-18.32095821	-6.910130922	-13.83366149
700000	34.8775	0.006027134	-0.01395098	0.006220937	-0.001957594	-1.233568684	-0.002210806	-18.32098833	-6.955145319	-13.83527302
705000	35.1275	0.006092365	-0.01405098	0.006232606	-0.000535195	-1.255866886	-0.00411876	-18.31525913	-6.933380429	-13.83763142
710000	35.3775	0.006131657	-0.01415098	0.006321967	-0.002477429	-1.241319709	-0.003429252	-18.33781497	-7.217567876	-13.83859372
715000	35.6275	0.00618925	-0.01425098	0.006344474	-0.001395192	-1.252759723	-0.002354422	-18.33802946	-7.298700281	-13.84241977
720000	35.8775	0.006237683	-0.01435098	0.006405093	-0.000276106	-1.26276333	-0.003664421	-18.33447407	-7.366474553	-13.84691503
725000	36.1275	0.006243732	-0.01445098	0.006486677	-0.002505022	-1.269941464	-0.002432079	-18.35098608	-7.484309627	-13.83802077
730000	36.3775	0.006367324	-0.01455098	0.006454578	6.01E-05	-1.285171326	-0.003888771	-18.36469302	-7.526113061	-13.84299405
735000	36.6275	0.006410302	-0.01465098	0.006526827	-0.001438234	-1.263584391	-0.003257179	-18.37770767	-7.918872612	-13.85213495
740000	36.8775	0.006366424	-0.01475098	0.00664618	-0.002580657	-1.298248786	-0.003188081	-18.35406806	-7.768316369	-13.84414657
745000	37.1275	0.006460113	-0.01485098	0.006652378	-0.000349544	-1.315825079	-0.002711558	-18.37894733	-7.775591086	-13.84760087
750000	37.3775	0.006546871	-0.01495098	0.006684584	-0.001719002	-1.311350508	-0.002865494	-18.38986088	-8.022174879	-13.85124188
755000	37.6275	0.006570008	-0.01505098	0.006729987	-0.001215203	-1.312090418	-0.003976525	-18.38719326	-8.231974672	-13.85614997
760000	37.8775	0.006621601	-0.01515098	0.006791741	-0.001118696	-1.320468469	-0.003342883	-18.39560304	-8.342160883	-13.84977374
