VARIABLES= "Time" "Px_mean" "Py_mean" "Pz_mean" "Px_min" "Px_max" "Px_std" "Px_var" "Py_min" "Py_max" "Py_std" "Py_var" "Pz_min" "Pz_max" "Pz_std" "Pz_var" "|Px|_mean" "|Py|_mean" "|Pz|_mean" "|P|_mean" "qdiff_absmax"
0.000000e+00 -4.384309e-02 2.548348e-02 -3.367478e-03 -1.855410e-01 1.724482e-01 1.283280e-01 1.646809e-02 -1.683086e-01 1.745104e-01 1.287678e-01 1.658114e-02 -1.894928e-01 1.922945e-01 1.476804e-01 2.180950e-02 1.341273e-01 1.297541e-01 1.466262e-01 2.392441e-01 0.000e+00
1.000000e+04 -4.332889e-02 2.211072e-02 -4.215058e-03 -1.943333e-01 1.741585e-01 1.282484e-01 1.644766e-02 -1.778777e-01 1.721454e-01 1.293495e-01 1.673129e-02 -1.911448e-01 1.904640e-01 1.463953e-01 2.143159e-02 1.340045e-01 1.297020e-01 1.454026e-01 2.383300e-01 0.000e+00
2.000000e+04 -4.359295e-02 2.227382e-02 -3.486701e-03 -1.796720e-01 1.750592e-01 1.303439e-01 1.698953e-02 -1.677215e-01 1.705397e-01 1.279924e-01 1.638205e-02 -1.892033e-01 1.875216e-01 1.462649e-01 2.139343e-02 1.360506e-01 1.285066e-01 1.452329e-01 2.387056e-01 0.000e+00
3.000000e+04 -4.405557e-02 2.236222e-02 -4.062738e-03 -1.893426e-01 1.764821e-01 1.290653e-01 1.665785e-02 -1.739905e-01 1.702622e-01 1.276681e-01 1.629914e-02 -1.874508e-01 1.900701e-01 1.475340e-01 2.176629e-02 1.349786e-01 1.282186e-01 1.464890e-01 2.387089e-01 0.000e+00
4.000000e+04 -4.199908e-02 2.205965e-02 -3.922355e-03 -1.781229e-01 1.873958e-01 1.292847e-01 1.671454e-02 -1.678213e-01 1.722963e-01 1.260755e-01 1.589504e-02 -1.906396e-01 1.917603e-01 1.491651e-01 2.225023e-02 1.345957e-01 1.266694e-01 1.482103e-01 2.386170e-01 0.000e+00
5.000000e+04 -4.322097e-02 2.125545e-02 -3.787514e-03 -1.834541e-01 1.744153e-01 1.298587e-01 1.686329e-02 -1.675224e-01 1.729788e-01 1.251657e-01 1.566646e-02 -1.851183e-01 1.929160e-01 1.481701e-01 2.195438e-02 1.355718e-01 1.255548e-01 1.471576e-01 2.379673e-01 0.000e+00
6.000000e+04 -4.373148e-02 2.142006e-02 -3.530727e-03 -1.857925e-01 1.749258e-01 1.295035e-01 1.677115e-02 -1.678809e-01 1.692004e-01 1.249645e-01 1.561614e-02 -1.902238e-01 1.849989e-01 1.488621e-01 2.215993e-02 1.354302e-01 1.254557e-01 1.478810e-01 2.381950e-01 0.000e+00
7.000000e+04 -4.389514e-02 2.091713e-02 -4.558116e-03 -1.821439e-01 1.801861e-01 1.305008e-01 1.703046e-02 -1.624292e-01 1.711546e-01 1.236991e-01 1.530147e-02 -1.885743e-01 1.896439e-01 1.496843e-01 2.240538e-02 1.362758e-01 1.239670e-01 1.487861e-01 2.386011e-01 0.000e+00
8.000000e+04 -4.371124e-02 2.286197e-02 -4.203902e-03 -1.859211e-01 1.742697e-01 1.308322e-01 1.711705e-02 -1.646518e-01 1.701482e-01 1.214612e-01 1.475281e-02 -1.887687e-01 1.964075e-01 1.505440e-01 2.266349e-02 1.366691e-01 1.221664e-01 1.495558e-01 2.383180e-01 0.000e+00
9.000000e+04 -4.360589e-02 2.194654e-02 -3.833173e-03 -1.868271e-01 1.790614e-01 1.308807e-01 1.712975e-02 -1.629458e-01 1.656766e-01 1.219035e-01 1.486047e-02 -1.944353e-01 1.971583e-01 1.490821e-01 2.222546e-02 1.367101e-01 1.224928e-01 1.481421e-01 2.375494e-01 0.000e+00
